date,light_Coffin.sum,light_Coffin.max,light_Coffin.median,light_Coffin.obs,light_Fichter.sum,light_Fichter.max,light_Fichter.median,light_Fichter.obs,light_Newbury.sum,light_Newbury.max,light_Newbury.median,light_Newbury.obs,light_Midge.sum,light_Midge.max,light_Midge.median,light_Midge.obs
2014-06-06,759031.3,44089.2,764.2,144,859028.6,79911.6,1216.3,144,867488.9,60622.6,699.65,144,29923.7,1808.3,32.3,144
2014-06-07,978003.3,46844.8,758.85,144,939371,46844.8,543.6,144,1110539.3,88178.4,764.25,144,44831.8,2152.8,32.3,144
2014-06-08,1120506.7,66133.8,1593.05,144,929177.5,55111.5,597.4,144,982792.8,33066.9,1636.1,144,42560.4,1550,91.5,144
2014-06-09,751001.5,71644.9,1420.85,144,551512.8,34444.7,1189.4,144,579962.7,34444.7,1291.65,144,25865.7,1227.1,53.8,144
2014-06-10,654470.4,35822.5,1232.45,144,448802.6,60622.6,629.65,144,557164.4,60622.6,549,144,28546,1377.8,53.8,144
2014-06-11,441580.9,22044.6,715.8,144,305707.1,24800.2,511.3,144,350948.4,14466.8,748.1,144,29935.3,1356.3,43.1,144
2014-06-12,135217,5511.1,209.9,142,156475.5,5511.1,193.8,141,139156.8,4305.6,193.8,141,114453.2,3788.9,37.65,142
2014-06-13,174117.6,6200,543.6,144,185646.1,5338.9,559.75,144,153483.1,4650,495.1,144,125346.4,3616.7,484.4,144
2014-06-14,501547,23422.4,1463.9,144,580015.8,44089.2,1506.95,144,516787.9,34444.7,1114.05,144,262134.6,10677.8,1022.6,144
2014-06-15,969370.2,60622.6,1329.35,144,978981.9,57867,1506.95,144,967992.1,46844.8,1146.35,144,383649.2,44089.2,1114.1,144
2014-06-16,1585660.6,99200.7,1980.6,144,1185617.6,74400.5,731.9,144,1067838.9,74400.5,1593.05,144,399633.5,44089.2,1044.1,144
2014-06-17,1243743.3,60622.6,1980.6,144,1206984.2,99200.7,1345.5,144,869792.1,30311.3,1593.05,144,397480.6,20666.8,1367.05,144
2014-06-18,622318.8,26178,1377.8,144,656267.9,33066.9,1410.1,144,609605.7,44089.2,1200.2,144,235063.3,7577.8,775,144
2014-06-19,1240115.5,57867,1022.55,144,1288908.8,79911.6,1302.4,144,1262257.4,60622.6,812.65,144,280487.1,17911.2,775,144
2014-06-20,1224885.1,44089.2,990.3,144,1092961.8,77156.1,753.45,144,1387044,63378.2,785.8,144,333209.5,35822.5,834.25,144
2014-06-21,941490.9,49600.3,1420.85,144,1004331,115734.1,1388.55,144,909845.3,42711.4,1216.35,144,415015.1,14466.8,1463.9,144
2014-06-22,1193701.6,99200.7,1722.2,144,1294388,132267.5,785.8,144,1338347.8,52355.9,1679.2,144,295707.5,23422.4,1318.55,144
2014-06-23,1142346.8,99200.7,1463.9,144,710884.2,77156.1,769.6,144,1154273,88178.4,1420.85,144,323091.1,12400.1,1232.5,144
2014-06-24,507811.3,49600.3,1410.1,144,519899.9,34444.7,1248.65,144,525926.7,28933.5,1307.85,144,313553.6,11711.2,1313.2,144
2014-06-25,454981.9,39955.8,247.55,144,322530.6,31689.1,290.6,144,387674.5,16533.4,301.4,144,293059.3,10677.8,209.9,144
2014-06-26,617442.4,46844.8,1162.5,142,509253.3,35822.5,1065.65,142,NA,NA,NA,58,398901.1,17222.3,990.25,142
2014-06-27,998023.3,41333.6,1851.4,144,765306.5,49600.3,861.1,144,NA,NA,NA,0,534721.3,60622.6,1071,144
2014-06-28,1285679.5,46844.8,2066.7,144,918241.3,68889.3,721.15,144,NA,NA,NA,0,626193.4,28933.5,1463.9,144
2014-06-29,1245389.7,46844.8,1765.25,144,1057279.5,104711.8,1221.7,144,NA,NA,NA,0,686708.3,77156.1,1259.35,144
2014-06-30,1213292.2,57867,1593.05,144,855874.7,88178.4,1001.05,144,NA,NA,NA,0,624696.9,44089.2,931.1,144
2014-07-01,1156630.8,46844.8,2540.3,144,854131.1,41333.6,1054.85,144,NA,NA,NA,0,509920.9,22044.6,1248.65,144
2014-07-02,984719.3,99200.7,274.5,144,553364.2,60622.6,274.5,144,NA,NA,NA,0,509458.4,66133.8,269.1,144
2014-07-03,1069399.3,46844.8,1679.15,144,789299.4,71644.9,1377.8,144,NA,NA,NA,0,337772.9,14466.8,1146.35,144
2014-07-04,190220.3,6200,500.55,144,145388.9,4822.3,236.8,144,NA,NA,NA,0,118090.7,3961.1,306.75,144
2014-07-05,1041316.6,34444.7,1636.1,144,944957.3,44089.2,500.5,144,NA,NA,NA,0,383670.6,17222.3,688.9,144
2014-07-06,1095491.7,49600.3,984.9,144,1148848.1,88178.4,678.15,144,NA,NA,NA,0,310088.2,28933.5,365.95,144
2014-07-07,821710.1,46844.8,1377.8,144,735167.6,88178.4,758.85,144,NA,NA,NA,0,435100.7,24800.2,818.05,144
2014-07-08,744467.7,39955.8,2066.7,144,601070,44089.2,758.85,144,NA,NA,NA,0,336158.2,15844.5,1372.4,144
2014-07-09,1028969.8,60622.6,844.95,142,746319.3,104711.8,441.35,142,NA,NA,NA,79,587744.3,49600.3,1054.9,141
2014-07-10,1323256.9,85422.8,888.05,144,957077.5,60622.6,629.65,144,999293.8,38578,888.05,144,609401.2,46844.8,877.3,144
2014-07-11,1113349,77156.1,1022.55,144,748267.6,55111.5,656.6,144,727019.5,44089.2,1350.9,144,700271.2,66133.8,1108.7,144
2014-07-12,1078559.9,49600.3,1313.2,144,840902.1,49600.3,645.85,144,806059.2,46844.8,1420.85,144,569004.3,24800.2,1345.5,144
2014-07-13,688914.6,37200.2,1038.7,144,457575.4,33066.9,661.95,144,479803.8,34444.7,1173.25,144,481267.2,22044.6,1006.45,144
2014-07-14,1111701.6,46844.8,1243.25,144,963524.9,154312.1,651.2,144,607087.2,46844.8,1038.7,144,582696.1,34444.7,1221.7,144
2014-07-15,606333.5,49600.3,1420.85,144,532406.4,34444.7,1329.35,144,464647.8,27555.7,1130.2,144,518607.3,60622.6,1291.7,144
2014-07-16,482343.7,30311.3,871.85,144,487617.9,21355.7,925.7,144,359042.9,14466.8,801.9,144,362917.4,16533.4,769.6,144
2014-07-17,1231913.9,60622.6,1377.8,144,1173637.7,79911.6,1200.2,144,1018981.1,88178.4,1275.5,144,634094.1,37200.2,1232.45,144
2014-07-18,1111626.5,55111.5,1151.75,144,1194606.3,104711.8,1054.85,144,954408.3,49600.3,1356.25,144,638195.4,41333.6,1248.6,144
2014-07-19,623352,26178,1350.9,144,537972.4,28933.5,1017.2,144,636903.6,20666.8,1550,144,461257.1,15844.5,1049.5,144
2014-07-20,879803.2,93689.5,548.95,144,1134015.9,110223,775,144,771571.4,42711.4,667.35,144,250886.8,20666.8,602.8,144
2014-07-21,1183347,93689.5,1420.85,144,1037850.7,110223,1097.95,144,953956.1,82667.2,1463.9,144,556346,39955.8,1254,144
2014-07-22,1104629.8,88178.4,1550,144,889920.8,85422.8,898.8,144,774316.3,38578,1404.7,144,486455.4,23422.4,1356.25,144
2014-07-23,1106255,49600.3,861.1,142,682553.8,52355.9,441.3,142,677064.1,34444.7,715.8,142,630692.1,46844.8,715.8,142
2014-07-24,928940,49600.3,1259.4,144,654513.4,44089.2,968.75,144,527951.2,28933.5,758.85,144,668571.1,37200.2,855.75,144
2014-07-25,962459.2,34444.7,1937.55,144,702918.4,79911.6,861.1,144,681821.8,30311.3,1506.95,144,600122.7,37200.2,1593.05,144
2014-07-26,1010617.2,44089.2,1765.25,144,559682.6,46844.8,1227.1,144,663490.1,30311.3,1377.8,144,505755.2,34444.7,1221.7,144
2014-07-27,506778,31689.1,613.55,144,343822.3,38578,484.4,144,364639.8,30311.3,581.3,144,224794.5,8266.7,403.65,144
2014-07-28,266279.1,23422.4,183,144,354145,38578,96.9,144,198692.1,11711.2,59.2,144,185366,8611.2,145.3,144
2014-07-29,678280,41333.6,1593.05,144,440223.8,77156.1,721.15,144,394047.2,15844.5,1022.55,144,468211,31689.1,1243.25,144
2014-07-30,859469.6,49600.3,1286.3,144,352519.3,22044.6,914.9,144,470762,28933.5,882.6,144,409514.7,26178,812.65,144
2014-07-31,516476,19977.9,1463.9,144,317062.5,19977.9,1027.95,144,474076.8,46844.8,1243.2,144,272026.8,7577.8,888,144
2014-08-01,867661.3,37200.2,2109.75,144,703704.5,99200.7,990.3,144,845788.7,35822.5,1593.05,144,489631.5,41333.6,1463.9,144
2014-08-02,731454.3,38578,1356.25,144,504593.5,26178,1291.7,144,559252.3,22044.6,1275.55,144,279614.7,8266.7,904.2,144
2014-08-03,842699.5,44089.2,2368.05,144,526939.2,33066.9,1011.8,144,600564.6,23422.4,1420.85,144,412324.3,15844.5,1221.75,144
2014-08-04,712003.5,42711.4,1356.25,144,441408.4,46844.8,656.6,144,587335.5,44089.2,699.65,144,539564.6,33066.9,618.95,144
2014-08-05,840912.8,44089.2,1307.85,144,420095.8,34444.7,608.15,144,634363.5,27555.7,1259.4,144,501019.1,44089.2,1151.75,144
2014-08-06,1269877.9,68889.3,1140.95,142,980951.8,71644.9,1065.6,142,785790.4,44089.2,904.15,142,370150.7,42711.4,791.15,142
2014-08-07,824745.6,52355.9,419.8,144,583428.4,77156.1,505.95,144,561265,34444.7,479,144,327256.6,22044.6,376.7,144
2014-08-08,1195219.3,57867,1140.95,144,1066009,93689.5,688.9,144,758837.4,37200.2,834.2,144,375048.3,27555.7,834.2,144
2014-08-09,1295603.7,115734.1,1377.8,144,1011392.2,93689.5,791.15,144,912030.4,44089.2,861.15,144,332681.8,19289,925.7,144
2014-08-10,1047527.2,46844.8,1636.1,144,1125641.1,88178.4,861.15,144,662080.5,31689.1,1200.2,144,350689.3,17222.3,1038.7,144
2014-08-11,1534143.9,88178.4,1593.05,144,1069894.3,68889.3,925.7,144,552643,22044.6,941.85,144,315481.1,14466.8,893.45,144
2014-08-12,999756.4,41333.6,1463.9,144,747148.2,85422.8,818.1,144,791140.6,60622.6,818.05,144,472365.5,22044.6,1307.8,144
2014-08-13,57609.1,4305.6,102.25,144,62043.7,5166.7,139.9,144,17588.4,1550,0,144,59309.1,4650,123.8,144
2014-08-14,1018216.9,46844.8,721.15,144,841698.3,55111.5,592,144,NA,NA,NA,0,296041.2,20666.8,522.05,144
2014-08-15,433066.3,19977.9,947.25,144,361539.8,24800.2,705,144,NA,NA,NA,0,285492.5,8611.2,662,144
2014-08-16,685556.9,34444.7,645.85,144,485400.5,35822.5,468.25,144,NA,NA,NA,0,315835.7,14466.8,473.65,144
2014-08-17,502709.2,33066.9,699.65,144,372895.9,38578,667.4,144,NA,NA,NA,0,208874.7,13089,349.85,144
2014-08-18,1005407.6,57867,871.9,144,794466.4,60622.6,565.1,144,NA,NA,NA,0,218971.5,12400.1,538.2,144
2014-08-19,1119462.8,66133.8,710.45,144,972470,57867,398.25,144,NA,NA,NA,0,211113.6,14466.8,425.2,144
2014-08-20,686912.9,38578,731.95,142,1197512.5,79911.6,441.35,142,NA,NA,NA,77,388783.4,74400.5,748.1,142
