<<<<<<< HEAD
date,WindSp_ms_mean,AveWindSp_ms_mean,MaxWindSp_ms_mean,WindSp_ms_median,AveWindSp_ms_median,MaxWindSp_ms_median,WindSp_ms_min,AveWindSp_ms_min,MaxWindSp_ms_min,WindSp_ms_max,AveWindSp_ms_max,MaxWindSp_ms_max,WindSp_ms_sd,AveWindSp_ms_sd,MaxWindSp_ms_sd
2012-08-07,2.221527778,NA,NA,2.35,NA,NA,0.3,NA,NA,4.5,NA,NA,0.973578447,NA,NA
2012-08-08,1.827777778,NA,NA,1.7,NA,NA,0.1,NA,NA,4.2,NA,NA,0.896180274,NA,NA
2012-08-09,2.186111111,NA,NA,2.15,NA,NA,0.3,NA,NA,5.7,NA,NA,1.047982485,NA,NA
2012-08-10,2.8875,NA,NA,2.7,NA,NA,0.3,NA,NA,7.1,NA,NA,1.319030954,NA,NA
2012-08-11,2.7125,NA,NA,2.55,NA,NA,0.5,NA,NA,6.8,NA,NA,1.284489232,NA,NA
2012-08-12,1.731944444,NA,NA,1.4,NA,NA,0.3,NA,NA,5,NA,NA,1.054305378,NA,NA
2012-08-13,3.15034965,NA,NA,2.7,NA,NA,1.1,NA,NA,7,NA,NA,1.33853368,NA,NA
2012-08-14,2.596527778,NA,NA,2.6,NA,NA,0.6,NA,NA,6.4,NA,NA,1.011985046,NA,NA
2012-08-15,1.9875,NA,NA,1.9,NA,NA,0.1,NA,NA,5,NA,NA,0.877685689,NA,NA
2012-08-16,3.185416667,NA,NA,2.9,NA,NA,0.5,NA,NA,7.6,NA,NA,1.478657904,NA,NA
2012-08-17,3.075,NA,NA,3.1,NA,NA,0.3,NA,NA,7.7,NA,NA,1.474752557,NA,NA
2012-08-18,3.004861111,NA,NA,3.05,NA,NA,0.5,NA,NA,6.6,NA,NA,1.132441503,NA,NA
2012-08-19,2.019444444,NA,NA,1.85,NA,NA,0.2,NA,NA,5.1,NA,NA,1.130151161,NA,NA
2012-08-20,2.395804196,NA,NA,2.4,NA,NA,0.3,NA,NA,5.2,NA,NA,1.149823877,NA,NA
2012-08-21,2.858333333,NA,NA,2.85,NA,NA,0.2,NA,NA,7.4,NA,NA,1.368757284,NA,NA
2012-08-22,2.260416667,NA,NA,2.3,NA,NA,0.2,NA,NA,5.8,NA,NA,1.096161054,NA,NA
2012-08-23,2.485416667,NA,NA,2.3,NA,NA,0.1,NA,NA,6.6,NA,NA,1.32738603,NA,NA
2012-08-24,1.784027778,NA,NA,1.7,NA,NA,0.3,NA,NA,4.3,NA,NA,0.816581926,NA,NA
2012-08-25,3.056944444,NA,NA,2.9,NA,NA,0.8,NA,NA,7,NA,NA,1.070563068,NA,NA
2012-08-26,1.882638889,NA,NA,1.6,NA,NA,0.3,NA,NA,5.1,NA,NA,1.053022945,NA,NA
2012-08-27,3.326573427,NA,NA,3,NA,NA,0.4,NA,NA,7.9,NA,NA,1.768939805,NA,NA
2012-08-28,4.277083333,NA,NA,4.15,NA,NA,1.4,NA,NA,8.1,NA,NA,1.343917598,NA,NA
2012-08-29,3.884722222,NA,NA,3.9,NA,NA,0.4,NA,NA,9,NA,NA,1.499105535,NA,NA
2012-08-30,4.428472222,NA,NA,4.6,NA,NA,1.2,NA,NA,8.9,NA,NA,1.618886054,NA,NA
2012-08-31,4.686805556,NA,NA,4.35,NA,NA,1.2,NA,NA,10.3,NA,NA,1.934278439,NA,NA
2012-09-01,2.813194444,NA,NA,2.75,NA,NA,0.3,NA,NA,6.3,NA,NA,1.207334609,NA,NA
2012-09-02,2.959027778,NA,NA,2.85,NA,NA,0.4,NA,NA,6.3,NA,NA,1.112196415,NA,NA
2012-09-03,2.716783217,NA,NA,2.5,NA,NA,0.3,NA,NA,6.3,NA,NA,1.250013296,NA,NA
2012-09-04,2.874305556,NA,NA,2.9,NA,NA,0.6,NA,NA,6,NA,NA,1.03002115,NA,NA
2012-09-05,3.131944444,NA,NA,3,NA,NA,0.3,NA,NA,6.9,NA,NA,1.457685337,NA,NA
2012-09-06,2.079861111,NA,NA,1.95,NA,NA,0.2,NA,NA,6.1,NA,NA,1.090940434,NA,NA
2012-09-07,1.513194444,NA,NA,1.5,NA,NA,0.2,NA,NA,3.5,NA,NA,0.721134162,NA,NA
2012-09-08,4.825,NA,NA,4.2,NA,NA,0.2,NA,NA,14.8,NA,NA,2.892321641,NA,NA
2012-09-09,3.258333333,NA,NA,3.2,NA,NA,0.5,NA,NA,6,NA,NA,1.049242151,NA,NA
2012-09-10,4.514583333,NA,NA,4.35,NA,NA,0.7,NA,NA,9.7,NA,NA,1.940188469,NA,NA
2012-09-11,2.964583333,NA,NA,3,NA,NA,0.1,NA,NA,5.8,NA,NA,1.23103622,NA,NA
2012-09-12,1.961111111,NA,NA,1.8,NA,NA,0.2,NA,NA,4.7,NA,NA,1.070266362,NA,NA
2012-09-13,2.490277778,NA,NA,2.5,NA,NA,0.4,NA,NA,4.7,NA,NA,0.964351983,NA,NA
2012-09-14,2.903472222,NA,NA,2.75,NA,NA,0.2,NA,NA,7.8,NA,NA,1.58000678,NA,NA
2012-09-15,4.415277778,NA,NA,4.3,NA,NA,1.4,NA,NA,9.8,NA,NA,1.7618458,NA,NA
2012-09-16,3.309722222,NA,NA,2.9,NA,NA,0.4,NA,NA,8.3,NA,NA,1.627315755,NA,NA
2012-09-17,2.376223776,NA,NA,2.5,NA,NA,0.1,NA,NA,4.8,NA,NA,1.091255772,NA,NA
2012-09-18,5.420138889,NA,NA,5.1,NA,NA,0.3,NA,NA,12.5,NA,NA,2.964512244,NA,NA
2012-09-19,4.75625,NA,NA,5.2,NA,NA,0.1,NA,NA,10.1,NA,NA,2.15032015,NA,NA
2012-09-20,3.215277778,NA,NA,3.15,NA,NA,0.2,NA,NA,7.4,NA,NA,1.480045333,NA,NA
2012-09-21,3.643055556,NA,NA,3.4,NA,NA,0.3,NA,NA,7.8,NA,NA,1.506751834,NA,NA
2012-09-22,3.063194444,NA,NA,2.9,NA,NA,0.3,NA,NA,6.4,NA,NA,1.375141266,NA,NA
2012-09-23,4.179166667,NA,NA,3.65,NA,NA,0.8,NA,NA,9.4,NA,NA,1.884529397,NA,NA
2012-09-24,2.917482517,NA,NA,2.8,NA,NA,0.3,NA,NA,6.4,NA,NA,1.252170773,NA,NA
2012-09-25,3.704861111,NA,NA,3.6,NA,NA,0.2,NA,NA,8.1,NA,NA,1.581993514,NA,NA
2012-09-26,3.323611111,NA,NA,3,NA,NA,0.2,NA,NA,8.5,NA,NA,1.660861101,NA,NA
2012-09-27,3.653472222,NA,NA,3.8,NA,NA,0.5,NA,NA,7.7,NA,NA,1.517999843,NA,NA
2012-09-28,3.236111111,NA,NA,3.1,NA,NA,0.6,NA,NA,12,NA,NA,1.610568727,NA,NA
2012-09-29,3.222916667,NA,NA,3.05,NA,NA,0,NA,NA,13.2,NA,NA,1.34433381,NA,NA
2012-09-30,2.459027778,NA,NA,2.3,NA,NA,0.7,NA,NA,5.6,NA,NA,0.913413118,NA,NA
2012-10-01,3.932167832,NA,NA,3.9,NA,NA,0.6,NA,NA,7.7,NA,NA,1.276968318,NA,NA
2012-10-02,2.340972222,NA,NA,2.4,NA,NA,0.2,NA,NA,4.5,NA,NA,1.016879444,NA,NA
2012-10-03,2.157638889,NA,NA,2.25,NA,NA,0.2,NA,NA,4.3,NA,NA,0.824331037,NA,NA
2012-10-04,1.865277778,NA,NA,2,NA,NA,0.1,NA,NA,4.5,NA,NA,0.855285455,NA,NA
2012-10-05,2.629166667,NA,NA,2.6,NA,NA,0.2,NA,NA,5.4,NA,NA,0.87401293,NA,NA
2012-10-06,3.760416667,NA,NA,3.65,NA,NA,0.3,NA,NA,9.9,NA,NA,2.164695064,NA,NA
2012-10-07,2.891666667,NA,NA,2.9,NA,NA,0.5,NA,NA,5.3,NA,NA,1.068264392,NA,NA
2012-10-08,2.241258741,NA,NA,2.3,NA,NA,0.2,NA,NA,5.4,NA,NA,0.839460648,NA,NA
2012-10-09,3.517361111,NA,NA,3.6,NA,NA,0.7,NA,NA,6.4,NA,NA,1.155910918,NA,NA
2012-10-10,3.424305556,NA,NA,3.3,NA,NA,0.4,NA,NA,8.2,NA,NA,1.419950089,NA,NA
2012-10-11,5.697222222,NA,NA,5.5,NA,NA,2.3,NA,NA,11,NA,NA,1.840528369,NA,NA
2012-10-12,5.268055556,NA,NA,5.15,NA,NA,1.3,NA,NA,9.9,NA,NA,1.684592988,NA,NA
2012-10-13,3.652083333,NA,NA,3.7,NA,NA,1.2,NA,NA,8.3,NA,NA,1.234581481,NA,NA
2012-10-14,3.184027778,NA,NA,3,NA,NA,0.5,NA,NA,7.1,NA,NA,1.117418553,NA,NA
2012-10-15,4.318181818,NA,NA,4.4,NA,NA,0.8,NA,NA,8.3,NA,NA,1.696750679,NA,NA
2012-10-16,4.890972222,NA,NA,4.2,NA,NA,0.5,NA,NA,11.2,NA,NA,2.381070841,NA,NA
2012-10-17,2.569444444,NA,NA,2.55,NA,NA,0.4,NA,NA,6.1,NA,NA,1.197157343,NA,NA
2012-10-18,1.535251799,NA,NA,1.6,NA,NA,0.2,NA,NA,3.8,NA,NA,0.695624348,NA,NA
2012-10-19,2.027083333,NA,NA,1.8,NA,NA,0.4,NA,NA,5.6,NA,NA,0.954065189,NA,NA
2012-10-20,1.014583333,NA,NA,0.9,NA,NA,0.1,NA,NA,3.1,NA,NA,0.600578829,NA,NA
2012-10-21,1.396527778,NA,NA,1.1,NA,NA,0.2,NA,NA,5.4,NA,NA,0.952905986,NA,NA
2012-10-22,1.246153846,NA,NA,1.1,NA,NA,0.2,NA,NA,3.6,NA,NA,0.670796167,NA,NA
2012-10-23,0.797916667,NA,NA,0.7,NA,NA,0.1,NA,NA,2.5,NA,NA,0.430558062,NA,NA
2012-10-24,0.673611111,NA,NA,0.6,NA,NA,0.1,NA,NA,2.2,NA,NA,0.324519249,NA,NA
2012-10-25,0.890972222,NA,NA,0.6,NA,NA,0.1,NA,NA,3.9,NA,NA,0.761018199,NA,NA
2012-10-26,0.777777778,NA,NA,0.6,NA,NA,0.1,NA,NA,2.6,NA,NA,0.5628902,NA,NA
2012-10-27,0.668055556,NA,NA,0.5,NA,NA,0.1,NA,NA,3.1,NA,NA,0.487415444,NA,NA
2012-10-28,2.885416667,NA,NA,2.95,NA,NA,0,NA,NA,6.2,NA,NA,1.316966675,NA,NA
2012-10-29,6.381118881,NA,NA,6.2,NA,NA,2.3,NA,NA,12.4,NA,NA,2.311847961,NA,NA
2012-10-30,1.900694444,NA,NA,1.55,NA,NA,0.2,NA,NA,6.1,NA,NA,1.256284706,NA,NA
2012-10-31,1.279166667,NA,NA,0.9,NA,NA,0.2,NA,NA,4.1,NA,NA,0.851890124,NA,NA
2012-11-01,0.868055556,NA,NA,0.8,NA,NA,0.1,NA,NA,2.9,NA,NA,0.424865718,NA,NA
2012-11-02,1.004861111,NA,NA,0.9,NA,NA,0.1,NA,NA,3.2,NA,NA,0.571995631,NA,NA
2012-11-03,1.158333333,NA,NA,1,NA,NA,0.2,NA,NA,3.8,NA,NA,0.641076455,NA,NA
2012-11-04,1.340277778,NA,NA,1.2,NA,NA,0.2,NA,NA,3.9,NA,NA,0.71949083,NA,NA
2012-11-05,1.044444444,NA,NA,0.9,NA,NA,0.1,NA,NA,3.8,NA,NA,0.599857533,NA,NA
2012-11-06,1.070833333,NA,NA,0.75,NA,NA,0.1,NA,NA,6.1,NA,NA,0.987181833,NA,NA
2012-11-07,2.629166667,NA,NA,2.3,NA,NA,0.2,NA,NA,6.8,NA,NA,1.704288092,NA,NA
2012-11-08,1.618055556,NA,NA,1.4,NA,NA,0.3,NA,NA,5.9,NA,NA,1.037051548,NA,NA
2012-11-09,1.454166667,NA,NA,1.2,NA,NA,0.3,NA,NA,4.9,NA,NA,0.803216871,NA,NA
2012-11-10,0.886111111,NA,NA,0.7,NA,NA,0.1,NA,NA,4.7,NA,NA,0.572640933,NA,NA
2012-11-11,1.154166667,NA,NA,1.1,NA,NA,0.1,NA,NA,3.4,NA,NA,0.723421842,NA,NA
2012-11-12,1.375524476,NA,NA,1.3,NA,NA,0.3,NA,NA,3.3,NA,NA,0.634924503,NA,NA
2012-11-13,1.416666667,NA,NA,1.3,NA,NA,0.1,NA,NA,12.7,NA,NA,1.224973241,NA,NA
2012-11-14,1.051388889,NA,NA,0.7,NA,NA,0.1,NA,NA,5,NA,NA,0.842157246,NA,NA
2012-11-15,0.675,NA,NA,0.7,NA,NA,0.1,NA,NA,1.5,NA,NA,0.254333078,NA,NA
2012-11-16,0.774305556,NA,NA,0.8,NA,NA,0.1,NA,NA,1.8,NA,NA,0.322738832,NA,NA
2012-11-17,0.911111111,NA,NA,0.8,NA,NA,0.2,NA,NA,3.5,NA,NA,0.574408922,NA,NA
2012-11-18,0.870833333,NA,NA,0.8,NA,NA,0.2,NA,NA,2.8,NA,NA,0.49244289,NA,NA
2012-11-19,0.737762238,NA,NA,0.7,NA,NA,0.2,NA,NA,1.8,NA,NA,0.325836777,NA,NA
2012-11-20,0.79375,NA,NA,0.7,NA,NA,0.1,NA,NA,2.6,NA,NA,0.391200188,NA,NA
2012-11-21,0.820833333,NA,NA,0.6,NA,NA,0.1,NA,NA,2.9,NA,NA,0.585234996,NA,NA
2012-11-22,0.584722222,NA,NA,0.6,NA,NA,0.1,NA,NA,1.7,NA,NA,0.290001072,NA,NA
2012-11-23,0.735416667,NA,NA,0.6,NA,NA,0.1,NA,NA,2.4,NA,NA,0.478848962,NA,NA
2012-11-24,1.617361111,NA,NA,1.4,NA,NA,0.2,NA,NA,4.1,NA,NA,0.901151545,NA,NA
2012-11-25,1.804166667,NA,NA,1.65,NA,NA,0.4,NA,NA,4.8,NA,NA,0.845463005,NA,NA
2012-11-26,1.230769231,NA,NA,1,NA,NA,0.2,NA,NA,4.6,NA,NA,0.847966147,NA,NA
2012-11-27,0.555555556,NA,NA,0.5,NA,NA,0.1,NA,NA,1.4,NA,NA,0.251923448,NA,NA
2012-11-28,0.795138889,NA,NA,0.8,NA,NA,0.1,NA,NA,2,NA,NA,0.339132967,NA,NA
2012-11-29,1.572916667,NA,NA,1.4,NA,NA,0.3,NA,NA,6.2,NA,NA,0.895928533,NA,NA
2012-11-30,1.047222222,NA,NA,0.9,NA,NA,0.2,NA,NA,3.4,NA,NA,0.641887998,NA,NA
2012-12-01,1.826388889,NA,NA,1.8,NA,NA,0.1,NA,NA,4.8,NA,NA,0.924339576,NA,NA
2012-12-02,2.467361111,NA,NA,1.6,NA,NA,0,NA,NA,11,NA,NA,2.465902574,NA,NA
2012-12-03,0.925874126,NA,NA,0.7,NA,NA,0.1,NA,NA,3,NA,NA,0.605923028,NA,NA
2012-12-04,1.4125,NA,NA,1.4,NA,NA,0.1,NA,NA,5.2,NA,NA,0.783204374,NA,NA
2012-12-05,1.715277778,NA,NA,1.6,NA,NA,0.4,NA,NA,6,NA,NA,0.871163473,NA,NA
2012-12-06,1.159722222,NA,NA,0.9,NA,NA,0.2,NA,NA,4.2,NA,NA,0.78422555,NA,NA
2012-12-07,0.729861111,NA,NA,0.55,NA,NA,0.1,NA,NA,3.4,NA,NA,0.546966186,NA,NA
2012-12-08,1.210416667,NA,NA,0.75,NA,NA,0.1,NA,NA,5.9,NA,NA,1.067230829,NA,NA
2012-12-09,1.157638889,NA,NA,0.8,NA,NA,0,NA,NA,19.3,NA,NA,1.997081082,NA,NA
2012-12-10,2.440559441,NA,NA,2.4,NA,NA,0.2,NA,NA,6.7,NA,NA,1.351589454,NA,NA
2012-12-11,1.28125,NA,NA,1,NA,NA,0.2,NA,NA,3.6,NA,NA,0.812745391,NA,NA
2012-12-12,0.745138889,NA,NA,0.6,NA,NA,0.1,NA,NA,2.2,NA,NA,0.453553161,NA,NA
2012-12-13,0.648611111,NA,NA,0.6,NA,NA,0.1,NA,NA,1.3,NA,NA,0.247218403,NA,NA
2012-12-14,1.120138889,NA,NA,0.9,NA,NA,0.3,NA,NA,3.6,NA,NA,0.720681482,NA,NA
2012-12-15,0.984722222,NA,NA,0.8,NA,NA,0.2,NA,NA,3.9,NA,NA,0.649186629,NA,NA
2012-12-16,2.659027778,NA,NA,2.7,NA,NA,0.3,NA,NA,6.6,NA,NA,0.973237205,NA,NA
2012-12-17,8.755294118,NA,NA,8.9,NA,NA,2,NA,NA,16.6,NA,NA,3.23535182,NA,NA
2012-12-18,2.28968254,NA,NA,1.75,NA,NA,0,NA,NA,7.8,NA,NA,1.999553125,NA,NA
2012-12-19,0.7,NA,NA,0.7,NA,NA,0.7,NA,NA,0.7,NA,NA,NA,NA,NA
2012-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-01,1.577083333,1.60125,2.731944444,1.4,1.565,2.7,0.3,0.85,1.3,3.7,3.04,5,0.70341015,0.4384076,0.821447876
2013-01-02,1.140277778,1.183819444,2.080555556,1,1.12,1.9,0.1,0.56,0.9,4.7,2.39,4.7,0.677027589,0.343653746,0.815091721
2013-01-03,0.858333333,0.851805556,1.348611111,0.8,0.8,1.2,0.2,0.36,0.6,2.6,1.8,3.4,0.427302484,0.297101741,0.550903404
2013-01-04,1.703472222,1.642986111,2.641666667,1.55,1.71,2.65,0.1,0.24,0.4,6.4,4.01,6.5,1.129726323,0.840163221,1.469622472
2013-01-05,1.232638889,1.275486111,2.371527778,1,1.325,2.4,0.1,0.3,0.5,4.2,2.48,5.9,0.859974781,0.611895861,1.296669386
2013-01-06,0.728472222,0.674444444,1.111111111,0.6,0.6,1,0.1,0.17,0.3,2.4,1.67,2.7,0.453835742,0.320608638,0.49868514
2013-01-07,0.929861111,0.951666667,1.686111111,0.8,0.96,1.7,0.1,0.23,0.3,2.6,2.17,4.2,0.573064375,0.434264912,0.863932391
2013-01-08,1.002777778,0.984166667,1.552777778,0.9,0.945,1.4,0.2,0.31,0.6,3.9,2.14,3.9,0.580925768,0.41925425,0.71799492
2013-01-09,1.038888889,0.995555556,1.625694444,0.7,0.705,1.2,0.1,0.23,0.4,5.3,3.21,5.3,0.895373588,0.689079428,1.102492188
2013-01-10,1.44375,1.460972222,2.678472222,1.25,1.33,2.6,0.1,0.29,0.4,5.3,3.47,6.4,1.070632696,0.665304304,1.228118306
2013-01-11,1.331944444,1.305,2.022222222,1.15,1.165,2,0.1,0.24,0.3,4.6,2.9,4.7,0.911592227,0.766914625,1.137746788
2013-01-12,1.356643357,1.408041958,2.148251748,1,1.06,1.5,0,0.3,0.5,7.3,5.86,9,1.222590153,1.104737085,1.695929391
2013-01-13,0.954861111,0.909166667,1.415277778,0.9,0.83,1.3,0.1,0.18,0.4,3,2.39,3.6,0.601609713,0.444031908,0.684730506
2013-01-14,1.183333333,1.178541667,1.977777778,0.95,0.925,1.5,0.1,0.3,0.6,4.3,3.13,5.4,0.921688933,0.686016135,1.186311463
2013-01-15,0.561805556,0.568402778,0.948611111,0.5,0.53,0.8,0.1,0.12,0.2,1.7,1.21,2.5,0.329015596,0.235504705,0.467695752
2013-01-16,1.343243243,1.303513514,2.016216216,0.8,0.87,1.4,0.2,0.21,0.3,9.7,7.33,9.7,1.700369104,1.424599374,1.99828879
2013-01-17,1.461904762,1.535238095,2.696428571,1.3,1.42,2.4,0.2,0.53,0.9,5.5,6.98,10.3,0.958651759,0.876124374,1.410754428
2013-01-18,1.2375,1.168125,2.034722222,1.1,1.03,1.75,0.3,0.36,0.6,3.9,2.32,5.7,0.698136881,0.47852917,1.002397088
2013-01-19,1.223776224,1.247538462,2.206993007,1.2,1.268,2.2,0.1,0.35,0.7,3.2,2.09,4.3,0.548616447,0.3718185,0.754017442
2013-01-20,2.288194444,2.287083333,3.869444444,2.1,2.3,3.85,0.2,0.64,1.2,6.6,4.57,7.6,1.170171019,0.831639946,1.324132004
2013-01-21,1.378472222,1.392708333,2.303472222,1.3,1.34,2.3,0.1,0.35,0.6,3.5,2.62,5.1,0.753654332,0.576311176,0.936024415
2013-01-22,1.433333333,1.344583333,2.284722222,1.3,1.25,2.2,0.2,0.18,0.3,3.6,2.92,5.9,0.764052501,0.552881675,1.061093211
2013-01-23,1.355555556,1.239375,2.227777778,1.1,1.14,2,0.1,0.44,0.7,4.3,2.79,4.8,0.892923052,0.557834498,1.015298671
2013-01-24,1.66875,1.683125,2.989583333,1.4,1.525,2.65,0.3,0.58,0.9,5.2,3.6,6.4,0.992944956,0.71659692,1.346153222
2013-01-25,1.057638889,1.004444444,1.765277778,0.9,1,1.8,0.1,0.37,0.6,3.2,1.96,3.6,0.605057919,0.354796855,0.644321017
2013-01-26,1.145454545,1.122132867,2.202797203,0.9,1.08,2.1,0.2,0.46,0.8,3.9,2.21,5.9,0.747269892,0.401467155,0.927205711
2013-01-27,1.178321678,1.111461538,2.102797203,1.1,1.12,2.2,0.2,0.33,0.5,3.3,2.04,4.8,0.678455149,0.392922022,0.852580512
2013-01-28,1.480555556,1.474375,2.122222222,1,0.875,1.4,0.1,0.28,0.5,4.3,3.13,5.1,1.039854601,0.907637153,1.276985329
2013-01-29,1.292361111,1.28125,1.886805556,1.2,1.2,1.8,0.1,0.22,0.4,11.4,9.99,11.4,1.176701557,0.991124159,1.222129663
2013-01-30,3.177083333,3.453263889,5.041666667,2,2.08,3.05,0,0.52,0.7,11.7,11.49,17.8,2.97628667,2.994766491,3.853551627
2013-01-31,2.755555556,2.808541667,4.777777778,2.65,2.905,4.8,0.2,0.57,0.9,8.8,5.1,11,1.538947864,0.992361011,1.713028825
2013-02-01,1.98125,1.983541667,3.453472222,1.9,1.905,3.3,0.4,0.97,1.5,5,3.59,6.4,0.977292446,0.554949086,1.06986132
2013-02-02,1.031468531,1.053503497,1.71048951,0.9,1.09,1.7,0.2,0.29,0.4,2.9,2.54,4.9,0.585315562,0.426677186,0.769462341
2013-02-03,0.934265734,0.927237762,1.433566434,0.7,0.6,1,0.1,0.32,0.5,3.5,3.16,4.5,0.749187813,0.658977729,0.896624661
2013-02-04,1.913888889,1.990625,3.327777778,1.75,1.98,3.2,0.3,0.63,0.9,4.5,3.89,7,1.016617944,0.75175712,1.373192108
2013-02-05,1.072916667,1.087708333,1.769444444,0.8,1.02,1.7,0.2,0.32,0.4,3.8,2.8,4.1,0.706930601,0.570868212,0.895152273
2013-02-06,1.360416667,1.367152778,2.409027778,1.2,1.275,2.1,0.1,0.36,0.6,4.5,3.27,6.3,0.827517878,0.548769333,1.196785508
2013-02-07,1.3,1.331388889,2.254861111,1.1,1.23,2.1,0.1,0.34,0.5,4.7,2.92,4.8,0.883334433,0.590674157,0.910223969
2013-02-08,4.448611111,4.409097222,6.11875,4.25,4.705,6.25,0.6,1.26,2.2,11.1,8.45,11.1,2.070133475,1.766870297,2.123131634
2013-02-09,1.893706294,1.773923077,3.416783217,1.7,1.62,3.1,0.2,0.53,1,7.2,6.19,7.9,1.206334034,0.845940098,1.386097268
2013-02-10,0.746853147,0.768804196,1.277622378,0.7,0.73,1.1,0.1,0.24,0.4,2.4,1.67,3.3,0.444021982,0.341589661,0.598992062
2013-02-11,2.409722222,2.470833333,4.386111111,1.6,2.05,3.1,0,0.43,0.8,14.4,12.9,14.9,2.910225989,2.087805922,4.117277448
2013-02-12,2.394444444,2.573125,5.329861111,1.8,2.19,3.6,0,0.54,1.4,15.2,10.32,16.4,2.599832641,1.599727017,4.147542534
2013-02-13,0.823611111,0.801875,1.420833333,0.7,0.78,1.3,0.1,0.13,0.3,3.4,1.69,3.4,0.584291587,0.370839095,0.701235174
2013-02-14,0.664583333,0.663125,1.142361111,0.6,0.53,0.8,0.1,0.17,0.2,4.1,1.85,4.1,0.557901757,0.372932939,0.724841903
2013-02-15,1.041666667,1.032291667,1.725694444,0.8,0.88,1.3,0.1,0.21,0.4,3.7,2.57,5,0.777794983,0.595435691,1.078573684
2013-02-16,1.03125,1.003680556,1.940972222,0.8,1.04,2,0.1,0.19,0.3,3.7,2.33,5.5,0.766106198,0.494230696,1.082758275
2013-02-17,2.049305556,2.034444444,3.925694444,1.8,1.995,3.8,0.2,0.81,1.4,6.7,3.82,7.7,1.200058071,0.55312561,1.160645259
2013-02-18,2.252777778,2.178194444,3.997916667,1.95,2.14,3.85,0.3,0.48,0.8,6.4,3.83,9.9,1.225027155,0.613457076,1.421240901
2013-02-19,1.3,1.313263889,2.020138889,1,1.2,1.7,0.1,0.18,0.3,4.5,3.24,5.2,1.007385316,0.799519812,1.270899679
2013-02-20,2.226388889,2.211944444,3.63125,2.2,2.27,3.6,0.4,0.44,0.6,10.4,9.4,14.7,1.194040336,0.898119463,1.615634658
2013-02-21,1.727083333,1.683263889,3.151388889,1.4,1.605,3.2,0.1,0.6,1.1,4.9,3.16,6.7,0.972648231,0.482539654,0.956902499
2013-02-22,0.891666667,0.892638889,1.540972222,0.8,0.775,1.4,0.1,0.4,0.6,2.3,2,4.7,0.524171007,0.376446369,0.649304436
2013-02-23,1.862237762,1.796678322,2.98951049,1.7,1.69,2.8,0.4,0.71,1.4,4.5,3.59,6,0.879164472,0.607535701,0.97689601
2013-02-24,1.888194444,1.988958333,2.779166667,2.1,2.295,3.05,0.1,0.17,0.4,4.2,4.13,6.4,1.147542008,1.155120385,1.516200395
2013-02-25,0.503472222,0.535277778,1.038194444,0.4,0.475,0.9,0.1,0.21,0.4,2,1.13,2.6,0.334792117,0.193733811,0.491891814
2013-02-26,1.067361111,1.134861111,1.906944444,0.65,0.905,1.75,0.1,0.17,0.2,6.8,4.2,6.8,1.045458367,0.79960566,1.295913576
2013-02-27,5.345138889,5.257569444,7.701388889,5.25,5.44,7.8,0,1.86,3.1,9.5,7.84,12.5,1.886715793,1.224971098,1.808990218
2013-02-28,1.428472222,1.492569444,2.238888889,0.8,0.75,1.4,0,0.23,0.4,6.5,5.83,15.9,1.326368574,1.24164269,2.336697541
2013-03-01,0.820833333,0.876944444,1.775694444,0.7,0.87,1.75,0.2,0.27,0.4,3.9,1.65,4.4,0.574745307,0.318353012,0.788665025
2013-03-02,1.011188811,1.073881119,2.094405594,0.8,1.05,1.9,0.2,0.53,1,3.5,2.23,4.5,0.652417487,0.299196941,0.704690145
2013-03-03,0.926388889,0.930486111,1.8875,0.8,0.9,1.8,0.2,0.46,0.6,2.9,1.55,3.7,0.52676425,0.240600443,0.622635387
2013-03-04,1.4125,1.371458333,2.647222222,1.2,1.33,2.55,0.2,0.6,0.9,6.6,2.7,6.6,0.891284529,0.40024812,0.877930214
2013-03-05,0.865277778,0.876180556,1.702777778,0.7,0.895,1.7,0.1,0.23,0.4,3.3,1.87,3.7,0.651337456,0.362338938,0.785350525
