date,MaxWindSp_ms_max_ALL_InstFilterMax,ma_2,ma_3,ma_5,ma_7,ma_10,ma_14
2008-06-05,5.8,6.4,6.633333333333333,7.3,6.9714285714285715,7.85,8.335714285714285
2008-06-06,6.7,6.25,6.5,6.74,7.1,7.51,8.135714285714286
2008-06-07,8.6,7.65,7.033333333333333,7.04,7.3999999999999995,7.38,8.042857142857143
2008-06-08,8.4,8.5,7.9,7.3,7.242857142857143,7.25,8.1
2008-06-09,6.1,7.25,7.7,7.12,7.1,7.28,7.735714285714286
2008-06-10,8.8,7.45,7.766666666666667,7.72,7.3428571428571425,7.51,7.642857142857142
2008-06-11,9.2,9,8.033333333333333,8.22,7.6571428571428575,7.4799999999999995,7.5928571428571425
2008-06-12,8.9,9.05,8.966666666666667,8.28,8.1,7.66,7.535714285714286
2008-06-13,4.2,6.550000000000001,7.433333333333334,7.44,7.742857142857143,7.37,7.421428571428572
2008-06-14,5.1,4.65,6.066666666666666,7.24,7.242857142857143,7.18,7.321428571428571
2008-06-15,5,5.05,4.766666666666667,6.4799999999999995,6.757142857142857,7.1,7
2008-06-16,9.4,7.2,6.5,6.5200000000000005,7.228571428571429,7.37,7.164285714285715
2008-06-17,7.9,8.65,7.433333333333334,6.32,7.1,7.3,7.2214285714285715
2008-06-18,6.3,7.1,7.866666666666667,6.74,6.685714285714286,7.09,7.171428571428572
2008-06-19,6.8,6.55,7,7.08,6.385714285714286,7.16,7.242857142857143
2008-06-20,7.6,7.199999999999999,6.8999999999999995,7.6,6.871428571428571,7.04,7.307142857142857
2008-06-21,6.7,7.15,7.033333333333333,7.06,7.1,6.79,7.171428571428572
2008-06-22,8,7.35,7.433333333333334,7.08,7.5285714285714285,6.7,7.142857142857143
2008-06-23,7.7,7.85,7.466666666666667,7.36,7.285714285714286,7.05,7.257142857142857
2008-06-24,11.6,9.65,9.1,8.32,7.814285714285714,7.7,7.457142857142857
2008-06-25,7.5,9.55,8.933333333333334,8.3,7.985714285714286,7.95,7.335714285714285
2008-06-26,6.9,7.2,8.666666666666666,8.34,8,7.7,7.192857142857143
2008-06-27,13.1,10,9.166666666666666,9.36,8.785714285714286,8.22,7.828571428571428
2008-06-28,7,10.05,9,9.22,8.82857142857143,8.29,7.964285714285714
2008-06-29,6.1,6.55,8.733333333333333,8.12,8.557142857142857,8.22,8.042857142857143
2008-06-30,6.3,6.199999999999999,6.466666666666667,7.88,8.357142857142858,8.09,7.821428571428571
2008-07-01,7.1,6.699999999999999,6.5,7.92,7.714285714285714,8.129999999999999,7.764285714285714
2008-07-02,6.1,6.6,6.5,6.52,7.514285714285714,7.9399999999999995,7.75
2008-07-03,10.5,8.3,7.8999999999999995,7.22,8.028571428571428,8.22,8.014285714285714
2008-07-04,4.2,7.35,6.933333333333334,6.84,6.757142857142857,7.4799999999999995,7.771428571428571
2008-07-05,5.9,5.050000000000001,6.866666666666667,6.76,6.6,7.32,7.714285714285714
2008-07-06,7.4,6.65,5.833333333333334,6.82,6.785714285714286,7.37,7.671428571428572
2008-07-07,5.7,6.550000000000001,6.333333333333334,6.74,6.7,6.63,7.5285714285714285
2008-07-08,8,6.85,7.033333333333333,6.24,6.828571428571428,6.73,7.271428571428571
2008-07-09,8,8,7.233333333333333,7,7.1000000000000005,6.92,7.307142857142857
2008-07-10,8.2,8.1,8.066666666666666,7.46,6.771428571428571,7.11,7.4
2008-07-11,4.9,6.55,7.033333333333333,6.96,6.871428571428572,6.89,6.814285714285714
2008-07-12,7.1,6,6.733333333333333,7.24,7.042857142857143,6.99,6.821428571428571
2008-07-13,9.8,8.45,7.266666666666667,7.6,7.385714285714286,6.92,7.085714285714285
2008-07-14,7,8.4,7.966666666666667,7.4,7.571428571428571,7.2,7.135714285714286
2008-07-15,7.3,7.15,8.033333333333333,7.22,7.4714285714285715,7.34,7.15
2008-07-16,4.7,6,6.333333333333333,7.18,7,7.07,7.05
2008-07-17,6,5.35,6,6.96,6.685714285714286,7.1,6.728571428571429
2008-07-18,10,8,6.9,7,7.414285714285715,7.3,7.142857142857143
2008-07-19,9.7,9.85,8.566666666666666,7.54,7.785714285714286,7.47,7.414285714285715
2008-07-20,8.9,9.3,9.533333333333333,7.86,7.6571428571428575,7.54,7.521428571428571
2008-07-21,4.7,6.800000000000001,7.766666666666667,7.86,7.328571428571428,7.52,7.45
