date,ppt_mm,sum_3,sum_5,sum_7,sum_10,sum_14
2006-10-02,24.18,37.830000000000005,44.63999999999999,44.64,61.51999999999998,68.17
2006-10-03,0,24.760000000000005,44.63999999999999,44.64,60.219999999999985,68.17
2006-10-04,0.95,25.130000000000003,38.779999999999994,45.589999999999996,53.749999999999986,62.47
2006-10-05,5.93,6.8800000000000034,31.639999999999993,51.519999999999996,51.51999999999998,68.4
2006-10-06,0,6.8800000000000034,31.059999999999995,44.71,51.51999999999998,68.4
2006-10-07,0,5.930000000000003,6.8799999999999955,31.639999999999997,51.51999999999998,67.1
2006-10-08,0,3.83026943495679e-15,6.8799999999999955,31.06,51.51999999999998,59.68
2006-10-09,0,3.83026943495679e-15,5.929999999999995,6.879999999999998,44.70999999999999,51.52
2006-10-10,0,3.83026943495679e-15,-4.2396641752873165e-15,6.879999999999998,31.639999999999986,51.52
2006-10-11,0,3.83026943495679e-15,-4.2396641752873165e-15,5.929999999999998,31.059999999999985,51.52
2006-10-12,52.85,52.85000000000001,52.849999999999994,52.85,59.72999999999999,104.37
2006-10-13,0,52.85000000000001,52.849999999999994,52.85,59.72999999999999,97.56
2006-10-14,0,52.85000000000001,52.849999999999994,52.85,58.77999999999999,84.49000000000001
2006-10-15,0,3.83026943495679e-15,52.849999999999994,52.85,52.84999999999999,83.91
2006-10-16,0,3.83026943495679e-15,52.849999999999994,52.85,52.84999999999999,59.730000000000004
2006-10-17,0,3.83026943495679e-15,-4.2396641752873165e-15,52.85,52.84999999999999,59.730000000000004
2006-10-18,21.08,21.080000000000002,21.079999999999995,73.92999999999999,73.92999999999998,79.86
2006-10-19,0.48,21.560000000000002,21.559999999999995,21.559999999999995,74.40999999999998,74.41
2006-10-20,4.33,25.89,25.889999999999993,25.889999999999993,78.73999999999998,78.74000000000001
2006-10-21,27.28,32.09,53.169999999999995,53.169999999999995,106.01999999999998,106.02000000000001
2006-10-22,0,31.610000000000007,53.169999999999995,53.169999999999995,53.16999999999999,106.02000000000001
2006-10-23,16.01,43.290000000000006,48.1,69.17999999999999,69.17999999999999,122.03
2006-10-24,0.32,16.330000000000005,47.94,69.5,69.49999999999999,122.35000000000001
2006-10-25,0,16.330000000000005,43.61,48.419999999999995,69.49999999999999,122.35000000000001
2006-10-26,0,0.3200000000000041,16.33,47.94,69.49999999999999,69.5
2006-10-27,0,4.107825191113079e-15,16.33,43.61,69.49999999999999,69.5
2006-10-28,14.24,14.240000000000004,14.559999999999995,30.569999999999997,62.65999999999999,83.74000000000001
2006-10-29,44.73,58.97,58.96999999999999,75.3,106.90999999999998,128.47
2006-10-30,0.02,58.99,58.989999999999995,59.309999999999995,102.6,128.49
2006-10-31,0,44.75,58.989999999999995,58.989999999999995,75.32,128.49
2007-04-01,0,NA,NA,NA,NA,NA
2007-04-02,8.4,NA,NA,NA,NA,NA
2007-04-03,2.33,10.73,NA,NA,NA,NA
2007-04-04,0.59,11.32,NA,NA,NA,NA
2007-04-05,26.28,29.200000000000003,37.6,NA,NA,NA
2007-04-06,0.43,27.300000000000004,38.03,NA,NA,NA
2007-04-07,0,26.710000000000004,29.630000000000003,38.03,NA,NA
2007-04-08,0,0.4300000000000017,27.3,38.03,NA,NA
2007-04-09,0.16,0.1600000000000017,26.87,29.79,NA,NA
2007-04-10,0,0.1600000000000017,0.5899999999999999,27.46,38.190000000000005,NA
2007-04-11,0,0.1600000000000017,0.15999999999999992,26.87,38.190000000000005,NA
2007-04-12,0.14,0.1400000000000017,0.29999999999999993,0.7300000000000003,29.930000000000007,NA
2007-04-13,25.53,25.67,25.830000000000002,25.830000000000002,53.13000000000001,NA
2007-04-14,0,25.67,25.67,25.830000000000002,52.540000000000006,63.86
2007-04-15,0,25.53,25.67,25.830000000000002,26.260000000000005,63.86
2007-04-16,66.51,66.51,92.18,92.18,92.34,121.97
2007-04-17,30.5,97.01,122.54,122.68,122.84,150.14000000000001
2007-04-18,12.66,109.67,109.67,135.34,135.5,162.21
2007-04-19,0,43.160000000000004,109.67,135.20000000000002,135.34,135.93
2007-04-20,0,12.660000000000002,109.67,109.67000000000002,135.34,135.5
2007-04-21,0,1.6930901125533637e-15,43.16,109.67000000000002,135.34,135.5
2007-04-22,0,1.6930901125533637e-15,12.66,109.67000000000002,135.20000000000002,135.5
2007-04-23,0,1.6930901125533637e-15,-6.38378239159465e-16,43.160000000000004,109.67,135.34
2007-04-24,0,1.6930901125533637e-15,-6.38378239159465e-16,12.660000000000004,109.67,135.34
2007-04-25,0,1.6930901125533637e-15,-6.38378239159465e-16,3.9968028886505635e-15,109.67,135.34
2007-04-26,0,1.6930901125533637e-15,-6.38378239159465e-16,3.9968028886505635e-15,43.16,135.20000000000002
2007-04-27,0.52,0.5200000000000017,0.5199999999999994,0.520000000000004,13.179999999999998,110.19000000000001
2007-04-28,4.4,4.920000000000002,4.92,4.920000000000004,4.919999999999999,114.59
2007-04-29,0.7,5.620000000000002,5.62,5.6200000000000045,5.619999999999998,115.29
2007-04-30,5.79,10.890000000000002,11.41,11.410000000000004,11.409999999999998,54.57
2007-05-01,5.47,11.96,16.88,16.880000000000003,16.88,29.54
2007-05-02,0.61,11.870000000000001,16.97,17.490000000000006,17.49,17.49
2007-05-03,0,6.080000000000001,12.569999999999999,17.490000000000006,17.49,17.49
2007-05-04,0,0.6100000000000012,11.87,16.970000000000002,17.49,17.49
2007-05-05,0,1.2490009027033011e-15,6.079999999999999,12.570000000000004,17.49,17.49
2007-05-06,0,1.2490009027033011e-15,0.6099999999999993,11.870000000000005,17.49,17.49
2007-05-07,0,1.2490009027033011e-15,-6.38378239159465e-16,6.080000000000004,16.97,17.49
2007-05-08,0,1.2490009027033011e-15,-6.38378239159465e-16,0.610000000000004,12.569999999999999,17.49
2007-05-09,0,1.2490009027033011e-15,-6.38378239159465e-16,3.9968028886505635e-15,11.869999999999997,17.49
2007-05-10,0,1.2490009027033011e-15,-6.38378239159465e-16,3.9968028886505635e-15,6.079999999999998,17.49
2007-05-11,10.54,10.540000000000001,10.54,10.540000000000003,11.149999999999997,27.509999999999998
2007-05-12,2.95,13.49,13.489999999999998,13.490000000000004,13.489999999999998,26.06
2007-05-13,0,13.49,13.489999999999998,13.490000000000004,13.489999999999998,25.359999999999996
2007-05-14,0,2.9500000000000015,13.489999999999998,13.490000000000004,13.489999999999998,19.569999999999997
2007-05-15,1.11,1.1100000000000014,14.6,14.600000000000003,14.599999999999998,15.209999999999997
2007-05-16,20.02,21.130000000000003,24.08,34.620000000000005,34.62,34.62
2007-05-17,23.63,44.76,44.76,58.25,58.25,58.25
2007-05-18,0.78,44.43,45.54,48.49,59.029999999999994,59.029999999999994
2007-05-19,4.96,29.37,50.5,50.5,63.989999999999995,63.989999999999995
2007-05-20,18.8,24.540000000000003,68.19,69.3,82.78999999999999,82.78999999999999
2007-05-21,6.01,29.770000000000003,54.18,75.31,78.25999999999999,88.8
2007-05-22,0,24.810000000000002,30.55,74.2,75.31,88.8
2007-05-23,0,6.010000000000002,29.770000000000003,54.18,75.31,88.8
2007-05-24,0,1.915134717478395e-15,24.810000000000002,30.550000000000004,75.31,88.8
2007-05-25,0,1.915134717478395e-15,6.010000000000001,29.770000000000003,74.2,78.26
2007-05-26,0,1.915134717478395e-15,9.159339953157541e-16,24.810000000000002,54.18,75.31
2007-05-27,0,1.915134717478395e-15,9.159339953157541e-16,6.010000000000003,30.55,75.31
2007-05-28,4.65,4.650000000000002,4.650000000000001,4.650000000000004,34.42,79.96
2007-05-29,0,4.650000000000002,4.650000000000001,4.650000000000004,29.46,78.85
2007-05-30,0,4.650000000000002,4.650000000000001,4.650000000000004,10.659999999999998,58.83
2007-05-31,1.82,1.8200000000000023,6.4700000000000015,6.470000000000004,6.469999999999999,37.02
2007-06-01,0.51,2.3300000000000023,6.980000000000001,6.980000000000004,6.979999999999999,36.75
2007-06-02,2.19,4.520000000000002,4.520000000000001,9.170000000000003,9.169999999999998,33.98
2007-06-03,5.68,8.38,10.200000000000001,14.850000000000003,14.849999999999998,20.86
2007-06-04,13.38,21.250000000000004,23.580000000000002,23.580000000000005,28.23,28.23
2007-06-05,15.22,34.28,36.980000000000004,38.800000000000004,43.45,43.45
2007-06-06,1.86,30.460000000000004,38.330000000000005,40.660000000000004,45.31,45.31
2007-06-07,0,17.080000000000002,36.14,38.84,40.66,45.31
2007-06-08,0,1.860000000000003,30.46,38.330000000000005,40.66,45.31
2007-06-09,0,2.8033131371785203e-15,17.080000000000002,36.14000000000001,40.66,45.31
2007-06-10,4.12,4.120000000000003,5.98,34.580000000000005,42.96,49.43
2007-06-11,1.48,5.600000000000003,5.6,22.680000000000003,43.93,46.26
2007-06-12,11.02,16.62,16.62,18.480000000000004,52.76,57.28
2007-06-13,1.21,13.710000000000003,17.83,17.830000000000002,48.29,58.49
2007-06-14,0.31,12.540000000000003,18.14,18.140000000000004,35.22,56.98
2007-06-15,0,1.520000000000003,14.02,18.140000000000004,20,56.47
2007-06-16,0,0.31000000000000283,12.54,18.140000000000004,18.14,54.28
2007-06-17,0.55,0.5500000000000029,2.0700000000000003,14.570000000000004,18.689999999999998,49.15
2007-06-18,4.15,4.700000000000003,5.010000000000001,17.240000000000002,22.84,39.92
2007-06-19,0,4.700000000000003,4.700000000000001,6.220000000000004,22.84,24.7
2007-06-20,0.29,4.440000000000003,4.990000000000001,5.300000000000004,19.009999999999998,23.13
2007-06-21,0.23,0.5200000000000028,5.220000000000001,5.220000000000004,17.759999999999998,23.36
2007-06-22,3.93,4.450000000000003,8.600000000000001,9.150000000000004,10.67,27.29
2007-06-23,5.79,9.950000000000003,10.24,14.940000000000005,15.25,33.08
2007-06-24,0,9.720000000000002,10.24,14.390000000000004,14.94,28.96
2007-06-25,0,5.790000000000003,9.950000000000001,10.240000000000004,14.94,27.48
2007-06-26,0,2.7755575615628914e-15,9.72,10.240000000000004,14.94,16.46
2007-06-27,0,2.7755575615628914e-15,5.79,9.950000000000005,14.389999999999999,15.25
2007-06-28,0.69,0.6900000000000027,0.6900000000000006,10.410000000000004,10.93,15.629999999999999
2007-06-29,0,0.6900000000000027,0.6900000000000006,6.480000000000004,10.93,15.629999999999999
2007-06-30,0,0.6900000000000027,0.6900000000000006,0.6900000000000036,10.639999999999999,15.629999999999999
2007-07-01,0.52,0.5200000000000028,1.2100000000000006,1.2100000000000035,10.93,15.6
2007-07-02,0,0.5200000000000028,1.2100000000000006,1.2100000000000035,6.999999999999999,11.45
2007-07-03,0,0.5200000000000028,0.5200000000000007,1.2100000000000035,1.2099999999999989,11.45
2007-07-04,0,2.7755575615628914e-15,0.5200000000000007,1.2100000000000035,1.2099999999999989,11.159999999999998
2007-07-05,8.99,8.990000000000004,9.510000000000002,9.510000000000005,10.2,19.919999999999998
2007-07-06,0,8.990000000000004,8.99,9.510000000000005,10.2,15.989999999999998
2007-07-07,7.96,16.950000000000003,16.95,17.470000000000006,18.16,18.16
2007-07-08,1.9,9.860000000000003,18.85,18.850000000000005,19.369999999999997,20.06
2007-07-09,4.88,14.740000000000004,23.73,23.730000000000004,24.25,24.939999999999998
2007-07-10,50.97,57.75,65.71,74.7,75.22,75.91
2007-07-11,17.71,73.56,83.42,92.41000000000001,92.41,93.62
2007-07-12,13.74,82.42,89.2,97.16000000000001,106.15,106.67
2007-07-13,0,31.450000000000003,87.3,97.16000000000001,106.15,106.67
2007-07-14,0,13.740000000000002,82.42,89.2,106.15,106.67
2007-07-15,0,9.992007221626409e-16,31.45,87.3,97.16,106.15
2007-07-16,8.01,8.010000000000002,21.75,90.43,105.17,114.16
2007-07-17,0.32,8.33,8.329999999999998,39.78000000000001,97.53,114.48
2007-07-18,3.85,12.180000000000001,12.18,25.920000000000005,99.48,118.33
2007-07-19,9.2,13.370000000000001,21.38,21.380000000000003,103.8,118.53999999999999
2007-07-20,25.14,38.19,46.519999999999996,46.52,77.97,143.68
2007-07-21,0,34.34,38.51,46.52,60.26,135.72
2007-07-22,0,25.14,38.19,46.52,46.519999999999996,133.82
2007-07-23,0,7.216449660063518e-16,34.339999999999996,38.510000000000005,46.519999999999996,128.94
2007-07-24,1.91,1.9100000000000006,27.05,40.1,48.43,79.88
2007-07-25,0,1.9100000000000006,1.9099999999999993,36.25000000000001,48.43,62.169999999999995
2007-07-26,0,1.9100000000000006,1.9099999999999993,27.050000000000004,40.42,48.42999999999999
2007-07-27,0,7.216449660063518e-16,1.9099999999999993,1.9100000000000037,40.1,48.42999999999999
2007-07-28,0,7.216449660063518e-16,1.9099999999999993,1.9100000000000037,36.25,48.42999999999999
2007-07-29,5.47,5.470000000000001,5.469999999999999,7.3800000000000034,32.52,53.9
2007-07-30,0.58,6.050000000000001,6.049999999999999,7.9600000000000035,7.959999999999997,46.47
2007-07-31,5.07,11.120000000000001,11.12,11.120000000000003,13.029999999999998,51.22
2007-08-01,0,5.650000000000001,11.12,11.120000000000003,13.029999999999998,47.37
2007-08-02,0,5.070000000000001,11.12,11.120000000000003,13.029999999999998,38.169999999999995
2007-08-03,0,7.216449660063518e-16,5.6499999999999995,11.120000000000003,11.119999999999997,13.029999999999996
2007-08-04,0.63,0.6300000000000008,5.699999999999999,11.750000000000004,11.749999999999998,13.659999999999995
2007-08-05,0,0.6300000000000008,0.6299999999999992,6.280000000000004,11.749999999999998,13.659999999999995
2007-08-06,0,0.6300000000000008,0.6299999999999992,5.700000000000004,11.749999999999998,13.659999999999995
2007-08-07,2.46,2.460000000000001,3.089999999999999,3.0900000000000034,14.209999999999997,14.209999999999996
2007-08-08,17.85,20.310000000000002,20.94,20.940000000000005,26.59,32.059999999999995
2007-08-09,5.59,25.900000000000002,25.900000000000002,26.530000000000005,31.6,37.65
2007-08-10,0,23.44,25.900000000000002,26.530000000000005,26.53,37.65
2007-08-11,0,5.590000000000001,25.900000000000002,25.900000000000006,26.53,37.65
2007-08-12,0,8.326672684688674e-16,23.44,25.900000000000006,26.53,32.18
2007-08-13,0,8.326672684688674e-16,5.589999999999999,25.900000000000006,26.53,31.599999999999998
2007-08-14,0.01,0.010000000000000833,0.009999999999999093,23.450000000000006,25.91,26.539999999999996
2007-08-15,0,0.010000000000000833,0.009999999999999093,5.600000000000003,25.91,26.539999999999996
2007-08-16,0,0.010000000000000833,0.009999999999999093,0.010000000000003423,25.91,26.539999999999996
2007-08-17,22.79,22.79,22.799999999999997,22.800000000000004,46.239999999999995,49.33
2007-08-18,0.66,23.45,23.459999999999997,23.46,29.049999999999997,49.35999999999999
2007-08-19,0,23.45,23.45,23.46,23.459999999999997,49.35999999999999
2007-08-20,0,0.6599999999999993,23.45,23.46,23.459999999999997,49.35999999999999
2007-08-21,0,-7.303185833862358e-16,23.45,23.450000000000003,23.459999999999997,46.9
2007-08-22,0,-7.303185833862358e-16,0.6599999999999991,23.450000000000003,23.459999999999997,29.049999999999994
2007-08-23,0,-7.303185833862358e-16,-9.072603779358701e-16,23.450000000000003,23.459999999999997,23.459999999999994
2007-08-24,0.01,0.00999999999999927,0.009999999999999093,0.670000000000005,23.459999999999997,23.469999999999995
2007-08-25,0.05,0.059999999999999276,0.059999999999999096,0.06000000000000503,23.509999999999998,23.519999999999996
2007-08-26,10.61,10.669999999999998,10.669999999999998,10.670000000000005,34.12,34.129999999999995
2007-08-27,0,10.659999999999998,10.669999999999998,10.670000000000005,11.329999999999997,34.129999999999995
2007-08-28,0,10.61,10.669999999999998,10.670000000000005,10.669999999999998,34.12
2007-08-29,0,-7.303185833862358e-16,10.659999999999998,10.670000000000005,10.669999999999998,34.12
2007-08-30,0,-7.303185833862358e-16,10.609999999999998,10.670000000000005,10.669999999999998,34.12
2007-08-31,8.18,8.18,8.179999999999998,18.840000000000003,18.849999999999998,19.509999999999994
2007-09-01,0.44,8.62,8.62,19.230000000000004,19.289999999999996,19.289999999999996
2007-09-02,0,8.62,8.62,8.620000000000005,19.289999999999996,19.289999999999996
2007-09-03,0,0.4399999999999993,8.62,8.620000000000005,19.279999999999998,19.289999999999996
2007-09-04,0,-7.303185833862358e-16,8.62,8.620000000000005,19.229999999999997,19.289999999999996
2007-09-05,0,-7.303185833862358e-16,0.4399999999999991,8.620000000000005,8.619999999999997,19.289999999999996
2007-09-06,0,-7.303185833862358e-16,-9.072603779358701e-16,8.620000000000005,8.619999999999997,19.289999999999996
2007-09-07,0,-7.303185833862358e-16,-9.072603779358701e-16,0.4400000000000053,8.619999999999997,19.279999999999994
2007-09-08,0,-7.303185833862358e-16,-9.072603779358701e-16,5.254477408733749e-15,8.619999999999997,19.229999999999993
2007-09-09,7.04,7.039999999999999,7.039999999999999,7.040000000000005,15.659999999999998,15.659999999999995
2007-09-10,14.41,21.45,21.45,21.450000000000006,21.889999999999997,30.069999999999997
2007-09-11,4.47,25.919999999999998,25.919999999999998,25.920000000000005,25.919999999999998,34.53999999999999
2007-09-12,25.98,44.86,51.9,51.900000000000006,51.9,60.519999999999996
2007-09-13,0,30.45,51.9,51.900000000000006,51.9,60.519999999999996
2007-09-14,0,25.98,44.86,51.900000000000006,51.9,52.339999999999996
2007-09-15,11.01,11.01,41.46,62.910000000000004,62.91,62.91
2007-09-16,5.78,16.79,42.769999999999996,61.650000000000006,68.69,68.69
2007-09-17,0,16.79,16.79,47.24,68.69,68.69
2007-09-18,0,5.78,16.79,42.77,68.69,68.69
2007-09-19,0,1.5959455978986625e-16,16.79,16.790000000000006,61.65,68.69
2007-09-20,0,1.5959455978986625e-16,5.779999999999999,16.790000000000006,47.239999999999995,68.69
2007-09-21,0,1.5959455978986625e-16,-9.08995101411847e-16,16.790000000000006,42.769999999999996,68.69
2007-09-22,0,1.5959455978986625e-16,-9.08995101411847e-16,5.780000000000006,16.79,68.69
2007-09-23,0,1.5959455978986625e-16,-9.08995101411847e-16,5.252742685257772e-15,16.79,61.65
2007-09-24,0,1.5959455978986625e-16,-9.08995101411847e-16,5.252742685257772e-15,16.79,47.239999999999995
2007-09-25,0,1.5959455978986625e-16,-9.08995101411847e-16,5.252742685257772e-15,5.779999999999998,42.769999999999996
2007-09-26,0,1.5959455978986625e-16,-9.08995101411847e-16,5.252742685257772e-15,-2.518818487118324e-15,16.789999999999996
2007-09-27,2.89,2.89,2.8899999999999992,2.8900000000000055,2.8899999999999975,19.679999999999996
2007-09-28,3.75,6.640000000000001,6.639999999999999,6.640000000000005,6.639999999999998,23.429999999999996
2007-09-29,0,6.640000000000001,6.639999999999999,6.640000000000005,6.639999999999998,12.419999999999996
2007-09-30,0,3.75,6.639999999999999,6.640000000000005,6.639999999999998,6.639999999999996
2007-10-01,0,1.5959455978986625e-16,6.639999999999999,6.640000000000005,6.639999999999998,6.639999999999996
2007-10-02,0,1.5959455978986625e-16,3.749999999999999,6.640000000000005,6.639999999999998,6.639999999999996
2007-10-03,0,1.5959455978986625e-16,-9.08995101411847e-16,6.640000000000005,6.639999999999998,6.639999999999996
2007-10-04,0,1.5959455978986625e-16,-9.08995101411847e-16,3.7500000000000053,6.639999999999998,6.639999999999996
2007-10-05,0,1.5959455978986625e-16,-9.08995101411847e-16,5.252742685257772e-15,6.639999999999998,6.639999999999996
2007-10-06,0,1.5959455978986625e-16,-9.08995101411847e-16,5.252742685257772e-15,6.639999999999998,6.639999999999996
2007-10-07,7.09,7.09,7.089999999999999,7.090000000000005,10.839999999999996,13.729999999999995
2007-10-08,16.33,23.419999999999998,23.419999999999998,23.42,23.419999999999995,30.059999999999995
2007-10-09,7.54,30.959999999999997,30.959999999999997,30.960000000000004,30.959999999999994,37.599999999999994
2007-10-10,9.65,33.519999999999996,40.61,40.61000000000001,40.60999999999999,47.24999999999999
2007-10-11,0.42,17.61,41.03,41.03,41.029999999999994,44.779999999999994
2007-10-12,18.95,29.02,52.89,59.980000000000004,59.98,59.98
2007-10-13,8.42,27.79,44.98,68.4,68.39999999999999,68.39999999999999
2007-10-14,0,27.37,37.44,61.31,68.39999999999999,68.39999999999999
2007-10-15,0,8.420000000000002,27.79,44.980000000000004,68.39999999999999,68.39999999999999
2007-10-16,0,9.922618282587337e-16,27.369999999999997,37.440000000000005,68.39999999999999,68.39999999999999
2007-10-17,0,9.922618282587337e-16,8.419999999999998,27.790000000000003,61.309999999999995,68.39999999999999
2007-10-18,0.46,0.460000000000001,0.4599999999999991,27.830000000000005,45.44,68.86
