date,site,watertemp_daily_mean,watertemp_daily_median,watertemp_daily_max,watertemp_daily_min,watertemp_daily_sd,watertemp_daily_range,watertemp_daily_cv,watertemp_daily_obs
2016-06-01,coffin,NA,NA,NA,NA,NA,NA,NA,0
2016-06-02,coffin,NA,NA,NA,NA,NA,NA,NA,0
2016-06-03,coffin,21.115,21.225,21.48,20.17,0.421010689,1.31,0.019938939,10
2016-06-04,coffin,20.28333333,20.41,20.82,19.19,0.399125856,1.63,0.019677528,24
2016-06-05,coffin,20.52208333,20.66,20.82,19.84,0.244237574,0.98,0.011901208,24
2016-06-06,coffin,19.54708333,19.68,20.33,18.06,0.670927192,2.27,0.034323647,24
2016-06-07,coffin,19.5675,19.52,20.33,18.38,0.384823506,1.95,0.019666463,24
2016-06-08,coffin,18.15833333,18.06,19.52,15.52,0.921103623,4,0.050726221,24
2016-06-09,coffin,15.11833333,15.75,17.74,11.47,2.214589307,6.27,0.146483694,24
2016-06-10,coffin,15.74625,15.75,16.46,15.36,0.33147644,1.1,0.021051135,24
2016-06-11,coffin,16.46291667,16.46,16.78,16.14,0.18010816,0.64,0.010940234,24
2016-06-12,coffin,15.24041667,15.595,16.31,13.18,0.982952426,3.13,0.064496427,24
2016-06-13,coffin,14.41958333,14.41,14.72,14.1,0.179914936,0.62,0.012477124,24
2016-06-14,coffin,14.43875,14.41,14.72,14.1,0.207098223,0.62,0.014343224,24
2016-06-15,coffin,15.16083333,15.2,15.52,14.41,0.322286892,1.11,0.021257861,24
2016-06-16,coffin,16.19333333,16.31,17.9,15.67,0.537713894,2.23,0.033205881,24
2016-06-17,coffin,17.75333333,17.74,18.22,17.42,0.230739203,0.8,0.012996951,24
2016-06-18,coffin,18.58041667,18.54,20.33,17.42,0.83370039,2.91,0.044869844,24
2016-06-19,coffin,18.97666667,18.87,19.84,18.38,0.391204013,1.46,0.020615002,24
2016-06-20,coffin,18.23833333,18.3,19.52,16.78,0.861468244,2.74,0.047233935,24
2016-06-21,coffin,18.31666667,18.38,19.03,16.94,0.530419577,2.09,0.028958303,24
2016-06-22,coffin,18.98458333,18.87,19.68,18.54,0.319292413,1.14,0.01681851,24
2016-06-23,coffin,19.1825,19.36,19.52,18.71,0.317384008,0.81,0.016545498,24
2016-06-24,coffin,19.8975,19.68,21.48,19.03,0.790389282,2.45,0.039723045,24
2016-06-25,coffin,21.52833333,21.56,22.48,20.49,0.662378236,1.99,0.030767743,24
2016-06-26,coffin,22.2075,21.98,23.32,21.48,0.571095439,1.84,0.025716332,24
2016-06-27,coffin,21.41083333,21.48,22.64,20.49,0.584643456,2.15,0.027305965,24
2016-06-28,coffin,21.99125,21.725,22.98,21.31,0.531636624,1.67,0.024174916,24
2016-06-29,coffin,22.09541667,22.06,22.31,21.81,0.17944308,0.5,0.008121281,24
2016-06-30,coffin,21.95541667,22.14,22.31,21.48,0.325963177,0.83,0.014846595,24
2016-07-01,coffin,22.56208333,22.395,23.49,21.81,0.615580173,1.68,0.027283836,24
2016-07-02,coffin,21.26333333,21.725,22.31,18.71,0.998135944,3.6,0.04694165,24
2016-07-03,coffin,21.07625,20.98,21.48,20.82,0.186799416,0.66,0.008863029,24
2016-07-04,coffin,21.44916667,21.64,21.98,20.82,0.38428835,1.16,0.017916237,24
2016-07-05,coffin,22.03875,22.14,23.49,21.14,0.69275325,2.35,0.031433418,24
2016-07-06,coffin,22.29666667,22.48,22.98,21.48,0.457589779,1.5,0.020522789,24
2016-07-07,coffin,23.13125,23.06,23.83,22.48,0.573155359,1.35,0.0247784,24
2016-07-08,coffin,23.26791667,23.32,23.66,22.81,0.21112492,0.85,0.009073649,24
2016-07-09,coffin,22.16333333,22.14,22.64,21.64,0.261594885,1,0.011803048,24
2016-07-10,coffin,21.50625,21.48,21.64,21.31,0.078119891,0.33,0.003632427,24
2016-07-11,coffin,21.47541667,21.56,21.81,20.98,0.255104057,0.83,0.011878887,24
2016-07-12,coffin,21.65833333,21.895,21.98,20.98,0.379251742,1,0.017510661,24
2016-07-13,coffin,22.29,22.14,23.49,21.48,0.626425331,2.01,0.028103424,24
2016-07-14,coffin,22.36583333,22.31,23.32,21.64,0.473496859,1.68,0.021170544,24
2016-07-15,coffin,22.78333333,22.81,23.32,22.31,0.350771407,1.01,0.015395965,24
2016-07-16,coffin,22.94875,22.98,23.32,22.64,0.188871074,0.68,0.008230125,24
2016-07-17,coffin,23.64541667,23.83,24.18,22.98,0.484956109,1.2,0.020509518,24
2016-07-18,coffin,23.60333333,23.575,24.18,22.81,0.376409429,1.37,0.0159473,24
2016-07-19,coffin,23.32375,23.32,24,22.81,0.300692136,1.19,0.012892101,24
2016-07-20,coffin,22.87333333,22.81,23.32,22.48,0.221293955,0.84,0.009674758,24
2016-07-21,coffin,22.8875,22.98,23.32,22.48,0.31104662,0.84,0.01359024,24
2016-07-22,coffin,22.96541667,22.98,23.49,22.48,0.336012153,1.01,0.014631224,24
2016-07-23,coffin,23.1425,22.98,23.66,22.48,0.329667158,1.18,0.014245097,24
2016-07-24,coffin,23.04916667,23.14,23.32,22.64,0.264244891,0.68,0.011464401,24
2016-07-25,coffin,23.54916667,23.66,24.35,22.81,0.589715603,1.54,0.025041888,24
2016-07-26,coffin,23.475,23.49,23.83,23.14,0.181754732,0.69,0.007742481,24
2016-07-27,coffin,23.73791667,23.83,24.18,23.14,0.342547733,1.04,0.014430404,24
2016-07-28,coffin,23.87583333,24,24.35,23.32,0.325428369,1.03,0.013630032,24
2016-07-29,coffin,24.50791667,24.52,25.22,23.83,0.536607533,1.39,0.021895273,24
2016-07-30,coffin,24.7675,24.87,25.22,24.18,0.310752943,1.04,0.012546803,24
2016-07-31,coffin,24.19833333,24.18,24.69,23.83,0.217948272,0.86,0.009006747,24
2016-08-01,coffin,23.70958333,23.83,24,23.32,0.20958508,0.68,0.008839678,24
2016-08-02,coffin,23.89083333,24.18,24.87,23.14,0.615961014,1.73,0.025782316,24
2016-08-03,coffin,23.94708333,24,24.52,23.32,0.349962472,1.2,0.014613991,24
2016-08-04,coffin,23.78791667,24,24.35,22.98,0.374467496,1.37,0.015741921,24
2016-08-05,coffin,23.94708333,24,24.87,23.14,0.466890539,1.73,0.01949676,24
2016-08-06,coffin,23.97458333,24,24.52,23.66,0.226043073,0.86,0.009428446,24
2016-08-07,coffin,23.86041667,23.83,24.18,23.49,0.236265863,0.69,0.009902001,24
2016-08-08,coffin,23.7675,23.83,24.35,23.14,0.350939732,1.21,0.01476553,24
2016-08-09,coffin,23.82583333,24,24.35,23.14,0.478338762,1.21,0.020076476,24
2016-08-10,coffin,23.70958333,23.66,24,23.49,0.145974362,0.51,0.006156766,24
2016-08-11,coffin,24.005,24.09,24.69,23.49,0.386241645,1.2,0.01609005,24
2016-08-12,coffin,24.24083333,24.265,24.52,23.83,0.209386613,0.69,0.008637765,24
2016-08-13,coffin,24.39958333,24.35,24.87,24,0.230131893,0.87,0.009431796,24
2016-08-14,coffin,24.34708333,24.52,24.69,24,0.25478856,0.69,0.010464849,24
2016-08-15,coffin,24.36958333,24.35,24.69,24,0.234158608,0.69,0.009608642,24
2016-08-16,coffin,24.0325,24,24.35,23.83,0.189856926,0.52,0.007900007,24
2016-08-17,coffin,23.69458333,23.66,24,23.14,0.237046669,0.86,0.010004256,24
2016-08-18,coffin,23.375,23.49,23.83,22.98,0.279051187,0.85,0.011938019,24
2016-08-19,coffin,23.56666667,23.66,24,22.98,0.35595147,1.02,0.015104023,24
2016-08-20,coffin,24.22833333,24.435,25.04,23.49,0.627130571,1.55,0.025884181,24
2016-08-21,coffin,24.31958333,24.35,24.69,23.83,0.271493121,0.86,0.01116356,24
2016-08-22,coffin,23.83083333,23.83,24.35,23.14,0.313103909,1.21,0.013138605,24
2016-08-23,coffin,23.04208333,23.14,23.66,22.48,0.314821953,1.18,0.013662912,24
2016-08-24,coffin,22.76166667,22.98,23.49,22.14,0.445642347,1.35,0.019578634,24
2016-08-25,coffin,22.86625,22.98,23.14,22.31,0.244341395,0.83,0.010685678,24
2016-08-26,coffin,22.87125,22.895,23.14,22.64,0.20818705,0.5,0.009102565,24
2016-08-27,coffin,23.30166667,23.32,24.35,22.48,0.686102202,1.87,0.02944434,24
2016-08-28,coffin,23.955,24,24.87,23.14,0.495764671,1.73,0.020695666,24
2016-08-29,coffin,23.19,23.14,24,22.64,0.344938558,1.36,0.014874453,24
2016-08-30,coffin,22.90958333,22.98,23.66,22.31,0.383388544,1.35,0.016734854,24
2016-08-31,coffin,22.74166667,22.725,23.14,22.48,0.219280774,0.66,0.009642247,24
2016-09-01,coffin,22.71416667,22.64,23.14,22.31,0.267645396,0.83,0.011783192,24
2016-09-02,coffin,22.47541667,22.56,22.81,21.98,0.273829194,0.83,0.012183498,24
2016-09-03,coffin,22.49833333,22.56,23.32,21.81,0.49520015,1.51,0.022010526,24
2016-09-04,coffin,22.49833333,22.56,23.32,21.81,0.514668882,1.51,0.022875867,24
2016-09-05,coffin,22.55291667,22.64,23.14,21.98,0.422358586,1.16,0.018727449,24
2016-09-06,coffin,22.64416667,22.725,23.14,22.14,0.319427704,1,0.014106401,24
2016-09-07,coffin,22.7275,22.725,23.32,22.31,0.307178605,1.01,0.013515723,24
2016-09-08,coffin,23.0375,23.14,23.83,22.48,0.454917575,1.35,0.019746829,24
2016-09-09,coffin,22.6575,22.64,22.98,22.48,0.153827967,0.5,0.006789274,24
2016-09-10,coffin,22.67166667,22.64,23.14,22.31,0.277044443,0.83,0.012219853,24
2016-09-11,coffin,22.51958333,22.48,22.98,21.98,0.246267426,1,0.010935701,24
2016-09-12,coffin,21.99791667,21.98,22.48,21.48,0.320203457,1,0.014556081,24
2016-09-13,coffin,21.72708333,21.81,22.48,21.31,0.344073793,1.17,0.01583617,24
2016-09-14,coffin,21.55208333,21.64,22.14,21.14,0.255121099,1,0.011837422,24
2016-09-15,coffin,21.2025,21.14,21.81,20.66,0.393216944,1.15,0.018545782,24
2016-09-16,coffin,21.06041667,21.225,21.64,20.33,0.429473684,1.31,0.020392459,24
2016-09-17,coffin,21.12791667,21.14,21.81,20.49,0.425839112,1.32,0.020155282,24
2016-09-18,coffin,20.98,20.98,21.14,20.82,0.094362852,0.32,0.004497753,24
2016-09-19,coffin,21.00125,20.98,21.31,20.66,0.203860833,0.65,0.009707081,24
2016-09-20,coffin,21.21333333,21.14,21.64,20.82,0.213147564,0.82,0.010047811,24
2016-09-21,coffin,20.99,20.98,21.48,20.49,0.302266798,0.99,0.014400514,24
2016-09-22,coffin,21.21958333,21.395,22.14,20.33,0.621068358,1.81,0.029268641,24
2016-09-23,coffin,21.0275,21.14,21.48,20.49,0.247232508,0.99,0.01175758,24
2016-09-24,coffin,20.41291667,20.49,20.82,19.84,0.31113368,0.98,0.015242,24
2016-09-25,coffin,19.78958333,19.84,20.33,19.19,0.344755479,1.14,0.017421058,24
2016-09-26,coffin,19.36833333,19.355,19.84,18.87,0.369978456,0.97,0.019102235,24
2016-09-27,coffin,19.275,19.275,19.68,18.87,0.254131086,0.81,0.013184492,24
2016-09-28,coffin,18.89461538,18.87,19.03,18.71,0.088752031,0.32,0.004697213,13
2006-07-13,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-14,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-15,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-16,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-17,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-18,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-19,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-20,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-21,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-22,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-23,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-24,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-25,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-26,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-27,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-28,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-29,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-30,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-07-31,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-01,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-02,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-03,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-04,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-05,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-06,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-07,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-08,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-09,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-10,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-11,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-12,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-13,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-14,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-15,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-16,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-17,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-18,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-19,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-20,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-21,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-22,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-23,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-24,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-25,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-26,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-27,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-28,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-29,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-30,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-08-31,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-01,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-02,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-03,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-04,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-05,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-06,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-07,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-08,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-09,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-10,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-11,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-12,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-13,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-14,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-15,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-16,fichter,NA,NA,NA,NA,NA,NA,NA,0
2006-09-17,fichter,NA,NA,NA,NA,NA,NA,NA,0
2007-06-30,fichter,21.23125,21.21,21.63,20.96,0.195098916,0.67,0.009189234,24
2007-07-01,fichter,20.78125,20.79,20.96,20.31,0.198347795,0.65,0.009544556,24
2007-07-02,fichter,20.06875,20.14,20.31,19.82,0.172986868,0.49,0.008619713,24
2007-07-03,fichter,19.88083333,19.98,20.31,19.5,0.245815708,0.81,0.012364457,24
2007-07-04,fichter,20.24541667,20.31,20.79,19.82,0.369452935,0.97,0.01824872,24
2007-07-05,fichter,20.38291667,20.31,21.13,19.66,0.488747104,1.47,0.023978271,24
2007-07-06,fichter,20.63083333,20.63,20.96,20.31,0.171766188,0.65,0.008325703,24
2007-07-07,fichter,20.61916667,20.63,21.13,20.14,0.303829424,0.99,0.014735291,24
2007-07-08,fichter,20.81708333,20.875,21.29,20.47,0.288044066,0.82,0.013836908,24
2007-07-09,fichter,20.82041667,20.79,20.96,20.63,0.12612896,0.33,0.006057946,24
2007-07-10,fichter,21.0975,20.96,22.29,20.31,0.734368999,1.98,0.034808342,24
2007-07-11,fichter,21.07125,21.13,21.63,20.47,0.293069401,1.16,0.013908496,24
2007-07-12,fichter,21.04541667,21.13,21.63,20.47,0.276955171,1.16,0.013159881,24
2007-07-13,fichter,21.45333333,21.46,22.29,20.79,0.512365924,1.5,0.023882812,24
2007-07-14,fichter,21.7025,21.625,22.63,20.96,0.597576628,1.67,0.027534921,24
2007-07-15,fichter,21.68833333,21.79,22.29,20.96,0.321459534,1.33,0.014821772,24
2007-07-16,fichter,21.62,21.63,22.29,20.96,0.417560201,1.33,0.019313608,24
2007-07-17,fichter,22.1,22.045,22.96,21.63,0.419098411,1.33,0.018963729,24
2007-07-18,fichter,22.51583333,22.545,22.79,22.13,0.182421315,0.66,0.008101913,24
2007-07-19,fichter,21.81958333,21.79,21.96,21.63,0.105931855,0.33,0.004854898,24
2007-07-20,fichter,21.89083333,21.79,22.63,21.29,0.43985093,1.34,0.020092928,24
2007-07-21,fichter,21.37791667,21.46,21.63,20.96,0.22571585,0.67,0.010558365,24
2007-07-22,fichter,21.61291667,21.46,22.46,21.13,0.497292488,1.33,0.023009041,24
2007-07-23,fichter,21.8625,21.79,22.13,21.63,0.155234745,0.5,0.007100503,24
2007-07-24,fichter,21.93333333,21.71,23.13,21.46,0.443353492,1.67,0.020213685,24
2007-07-25,fichter,22.10583333,22.045,23.13,21.29,0.619051987,1.84,0.02800401,24
2007-07-26,fichter,22.92291667,22.79,24.68,22.46,0.577072666,2.22,0.025174487,24
2007-07-27,fichter,23.88916667,24.07,24.86,22.79,0.682698716,2.07,0.028577753,24
2007-07-28,fichter,22.9625,22.96,24.33,22.29,0.435013743,2.04,0.018944529,24
2007-07-29,fichter,23.04583333,22.96,23.47,22.46,0.286188091,1.01,0.012418214,24
2007-07-30,fichter,23.90166667,23.81,24.86,23.3,0.511048936,1.56,0.02138131,24
2007-07-31,fichter,24.12166667,24.07,24.68,23.64,0.299705169,1.04,0.012424729,24
2007-08-01,fichter,24.60958333,24.68,25.03,24.16,0.317414544,0.87,0.012898006,24
2007-08-02,fichter,25.225,25.285,25.72,24.86,0.334156953,0.86,0.013247055,24
2007-08-03,fichter,26.23166667,26.335,26.95,25.55,0.474228588,1.4,0.018078477,24
2007-08-04,fichter,25.86625,25.89,26.42,25.37,0.271226081,1.05,0.010485713,24
2007-08-05,fichter,24.78458333,24.86,25.2,24.33,0.212090612,0.87,0.00855736,24
2007-08-06,fichter,24.44875,24.51,24.68,24.33,0.12389731,0.35,0.005067634,24
2007-08-07,fichter,24.5575,24.42,25.55,24.16,0.475140711,1.39,0.01934809,24
2007-08-08,fichter,24.56541667,24.595,25.37,23.98,0.358608169,1.39,0.01459809,24
2007-08-09,fichter,23.69708333,23.81,24.16,23.13,0.264435069,1.03,0.011158971,24
2007-08-10,fichter,23.64708333,23.64,23.98,23.47,0.190753179,0.51,0.008066668,24
2007-08-11,fichter,23.22208333,23.215,23.47,22.96,0.1583606,0.51,0.006819397,24
2007-08-12,fichter,23.45083333,23.3,24.33,22.79,0.536769051,1.54,0.022889125,24
2007-08-13,fichter,23.75416667,23.64,24.16,23.47,0.187197098,0.69,0.007880601,24
2007-08-14,fichter,23.17958333,23.13,23.64,22.79,0.232331831,0.85,0.010023124,24
2007-08-15,fichter,23.20083333,23.13,23.64,22.79,0.250233225,0.85,0.010785527,24
2007-08-16,fichter,23.3425,23.385,23.98,22.79,0.460134668,1.19,0.019712313,24
2007-08-17,fichter,23.60041667,23.47,24.51,23.13,0.43452602,1.38,0.018411794,24
2007-08-18,fichter,22.44666667,22.29,23.3,21.79,0.428533056,1.51,0.019091167,24
2007-08-19,fichter,21.63375,21.63,21.96,21.46,0.165655811,0.5,0.007657286,24
2007-08-20,fichter,21.37,21.46,21.79,20.96,0.20218373,0.83,0.009461101,24
2007-08-21,fichter,21.32083333,21.29,21.79,20.79,0.349383515,1,0.016386954,24
2007-08-22,fichter,21.1125,21.13,21.46,20.79,0.182810189,0.67,0.00865886,24
2007-08-23,fichter,20.59666667,20.63,20.79,20.47,0.105280853,0.32,0.005111548,24
2007-08-24,fichter,21.07666667,21.125,22.13,20.31,0.672643498,1.82,0.031914131,24
2007-08-25,fichter,22.23791667,22.21,23.3,21.29,0.627887965,2.01,0.028235017,24
2007-08-26,fichter,22.03583333,22.045,22.79,20.79,0.5407074,2,0.024537642,24
2007-08-27,fichter,21.88958333,22.045,22.46,21.29,0.42478106,1.17,0.019405626,24
2007-08-28,fichter,22.35666667,22.295,22.96,21.96,0.34251838,1,0.015320637,24
2007-08-29,fichter,22.83875,22.63,23.81,22.29,0.509879035,1.52,0.022325173,24
2007-08-30,fichter,23.0175,22.96,23.64,22.63,0.257551177,1.01,0.011189364,24
2007-08-31,fichter,23.27875,23.3,23.47,22.96,0.160983729,0.51,0.00691548,24
2007-09-01,fichter,22.4325,22.46,22.79,22.13,0.206634523,0.66,0.009211391,24
2007-09-02,fichter,21.99541667,21.96,22.63,21.46,0.321909779,1.17,0.014635312,24
2007-09-03,fichter,21.80708333,21.875,22.29,21.29,0.315008339,1,0.01444523,24
2007-09-04,fichter,21.4475,21.46,21.79,21.13,0.229768314,0.66,0.010713058,24
2007-09-05,fichter,20.91041667,20.96,21.29,20.63,0.173768441,0.66,0.008310138,24
2007-09-06,fichter,21.05166667,20.795,21.79,20.47,0.542896152,1.32,0.025788749,24
2007-09-07,fichter,21.44666667,21.375,22.13,20.96,0.491976198,1.17,0.022939518,24
2007-09-08,fichter,21.74625,21.63,22.29,21.13,0.355244099,1.16,0.016335879,24
2007-09-09,fichter,21.42541667,21.63,21.79,20.63,0.35374984,1.16,0.016510757,24
2007-09-10,fichter,20.45,20.47,20.63,20.31,0.118541866,0.32,0.005796668,24
2007-09-11,fichter,19.96666667,19.98,20.14,19.66,0.169568933,0.48,0.008492601,24
2007-09-12,fichter,19.53333333,19.5,19.82,19.34,0.182605935,0.48,0.009348427,24
2007-09-13,fichter,19.28,19.26,19.66,18.86,0.220355444,0.8,0.011429224,24
2007-09-14,fichter,19.34666667,19.34,19.82,19.02,0.256170233,0.8,0.013241053,24
2007-09-15,fichter,19.05833333,19.18,19.34,18.53,0.2494109,0.81,0.013086711,24
2007-09-16,fichter,18.37583333,18.37,18.69,18.04,0.161646869,0.65,0.00879671,24
2007-09-17,fichter,18.41458333,18.45,19.5,17.88,0.542794534,1.62,0.029476341,24
2007-09-18,fichter,18.50333333,18.45,19.5,18.04,0.424967177,1.46,0.022967061,24
2007-09-19,fichter,18.4225,18.37,19.5,17.88,0.496205164,1.62,0.026934735,24
2007-09-20,fichter,18.26111111,18.37,18.37,18.04,0.14242932,0.33,0.007799598,9
2008-06-17,fichter,19.052,19.02,19.18,18.86,0.133865604,0.32,0.007026328,5
2008-06-18,fichter,19.15083333,19.18,19.66,18.69,0.352246414,0.97,0.018393268,24
2008-06-19,fichter,19.70291667,19.66,20.63,19.02,0.591934773,1.61,0.030043002,24
2008-06-20,fichter,19.92958333,19.98,20.47,19.5,0.355851449,0.97,0.017855438,24
2008-06-21,fichter,20.06291667,19.98,20.79,19.66,0.327447031,1.13,0.016321008,24
2008-06-22,fichter,20.38583333,20.47,20.79,19.98,0.254403252,0.81,0.012479414,24
2008-06-23,fichter,20.25958333,20.31,20.47,20.14,0.104318874,0.33,0.005149113,24
2008-06-24,fichter,19.99416667,19.98,20.31,19.66,0.164526109,0.65,0.008228705,24
2008-06-25,fichter,20.08458333,19.98,20.79,19.5,0.469050652,1.29,0.023353766,24
2008-06-26,fichter,20.14833333,20.14,20.47,19.98,0.113507964,0.49,0.005633616,24
2008-06-27,fichter,20.28625,20.31,20.96,19.98,0.313005244,0.98,0.015429428,24
2008-06-28,fichter,20.76125,20.875,20.96,20.14,0.254683307,0.82,0.012267243,24
2008-06-29,fichter,19.82,19.9,20.14,19.34,0.275112625,0.8,0.013880556,24
2008-06-30,fichter,20.5025,20.31,21.79,19.66,0.794586302,2.13,0.038755581,24
2008-07-01,fichter,21.00416667,20.96,21.96,20.47,0.469374391,1.49,0.022346728,24
2008-07-02,fichter,21.97333333,21.71,23.3,21.29,0.698424729,2.01,0.031785106,24
2008-07-03,fichter,22.38375,22.46,22.79,22.13,0.17645821,0.66,0.007883318,24
2008-07-04,fichter,21.93291667,22.045,22.63,21.13,0.5110048,1.5,0.023298534,24
2008-07-05,fichter,22.34208333,22.375,22.79,21.96,0.35213608,0.83,0.015761112,24
2008-07-06,fichter,22.66,22.29,24.16,21.96,0.74891806,2.2,0.033050223,24
2008-07-07,fichter,23.40041667,23.13,24.86,22.46,0.848079565,2.4,0.036242071,24
2008-07-08,fichter,24.38583333,24.51,25.03,23.13,0.605452879,1.9,0.024828058,24
2008-07-09,fichter,24.18166667,24.16,25.2,22.79,0.579795066,2.41,0.023976638,24
2008-07-10,fichter,23.37125,23.47,23.81,22.63,0.303520109,1.18,0.012986901,24
2008-07-11,fichter,23.19375,23.13,23.64,22.96,0.228697874,0.68,0.009860323,24
2008-07-12,fichter,23.37083333,23.3,23.98,22.79,0.422157159,1.19,0.018063419,24
2008-07-13,fichter,22.815,22.79,23.47,22.46,0.272237109,1.01,0.011932374,24
2008-07-14,fichter,22.57708333,22.545,22.96,22.29,0.248866634,0.67,0.011022975,24
2008-07-15,fichter,22.67541667,22.71,23.3,22.13,0.393667032,1.17,0.017360961,24
2008-07-16,fichter,23.28666667,23.215,24.86,22.46,0.775951963,2.4,0.033321728,24
2008-07-17,fichter,23.72,23.725,24.16,23.3,0.323849133,0.86,0.013652999,24
2008-07-18,fichter,24.36833333,24.245,25.37,23.81,0.557483996,1.56,0.022877395,24
2008-07-19,fichter,24.36875,24.33,24.86,23.98,0.278182181,0.88,0.011415529,24
2008-07-20,fichter,24.28208333,24.33,24.51,24.16,0.13061657,0.35,0.005379134,24
